"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"11","OATS - CHICAGO BOARD OF TRADE","060822",2006-08-22,"004603","CBT","00","004",13019,1305,8983,2016,0,0,2853,347,373,2038,50,1071,9656,10824,3363,2195,12958,1304,8946,2016,0,0,2853,347,373,2025,50,1067,9638,10783,3320,2175,61,1,37,0,0,0,0,0,0,15,2,2,18,41,43,20,-511,-572,-697,28,0,0,-66,58,50,12,32,31,-517,-525,6,15,100,10,69,15.5,0,0,21.9,2.7,2.9,15.7,0.4,8.2,74.2,83.1,25.8,16.9,100,10.1,69,15.6,0,0,22,2.7,2.9,15.6,0.4,8.2,74.4,83.2,25.6,16.8,100,1.6,60.7,0,0,0,0,0,0,24.6,3.3,3.3,29.5,67.2,70.5,32.8,45,9,15,NA,0,0,10,NA,NA,7,5,6,36,24,45,9,15,NA,0,0,10,NA,NA,7,5,6,36,24,4,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,26.7,41,43.5,57.5,26.7,37.4,41.9,51.5,26.8,41.2,43.7,57.5,26.8,37.6,42.1,51.7,29.5,67.2,29.5,67.2,26.2,63.9,26.2,63.9,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"12","OATS - CHICAGO BOARD OF TRADE","060829",2006-08-29,"004603","CBT","00","004",11664,890,8435,2018,0,0,2838,382,173,2078,13,804,8801,9807,2863,1857,11587,889,8386,2018,0,0,2838,382,173,2067,13,798,8783,9752,2804,1835,77,1,49,0,0,0,0,0,0,15,4,2,18,55,59,22,-1355,-415,-548,2,0,0,-15,35,-200,40,-37,-267,-854,-1017,-500,-338,100,7.6,72.3,17.3,0,0,24.3,3.3,1.5,17.8,0.1,6.9,75.5,84.1,24.5,15.9,100,7.7,72.4,17.4,0,0,24.5,3.3,1.5,17.8,0.1,6.9,75.8,84.2,24.2,15.8,100,1.3,63.6,0,0,0,0,0,0,19.5,5.2,2.6,23.4,71.4,76.6,28.6,44,8,14,NA,0,0,11,NA,NA,9,NA,5,35,22,44,8,14,NA,0,0,11,NA,NA,9,NA,5,35,22,4,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,29.4,42.7,47.3,59.6,29.4,39.4,46.3,54.2,29.5,43,47.6,60,29.5,39.7,46.6,54.5,23.4,71.4,23.4,71.4,20.8,68.8,20.8,68.8,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"13","OATS - CHICAGO BOARD OF TRADE","060905",2006-09-05,"004603","CBT","00","004",12033,822,9311,2043,0,0,3146,207,0,2106,150,882,8999,10550,3034,1483,11947,821,9249,2043,0,0,3146,207,0,2091,150,880,8981,10486,2966,1461,86,1,62,0,0,0,0,0,0,15,0,2,18,64,68,22,369,-68,876,25,0,0,308,-174,-173,28,137,78,198,743,171,-374,100,6.8,77.4,17,0,0,26.1,1.7,0,17.5,1.2,7.3,74.8,87.7,25.2,12.3,100,6.9,77.4,17.1,0,0,26.3,1.7,0,17.5,1.3,7.4,75.2,87.8,24.8,12.2,100,1.2,72.1,0,0,0,0,0,0,17.4,0,2.3,20.9,74.4,79.1,25.6,46,8,15,NA,0,0,12,NA,0,7,6,5,34,24,46,8,15,NA,0,0,12,NA,0,7,6,5,34,24,4,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,28.6,44,46.1,62.8,28.6,40.6,46.1,58.7,28.8,43.8,46.4,62.7,28.8,40.4,46.4,58.6,20.9,74.4,20.9,74.4,18.6,72.1,18.6,72.1,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"14","OATS - CHICAGO BOARD OF TRADE","060912",2006-09-12,"004603","CBT","00","004",11737,949,8916,2036,0,0,3481,204,0,1716,173,769,8951,10063,2787,1675,11639,942,8843,2036,0,0,3481,204,0,1701,174,767,8927,9989,2713,1651,98,7,73,0,0,0,0,0,0,16,0,1,24,74,74,24,-296,127,-395,-7,0,0,335,-3,0,-390,24,-113,-49,-487,-247,191,100,8.1,76,17.3,0,0,29.7,1.7,0,14.6,1.5,6.6,76.3,85.7,23.7,14.3,100,8.1,76,17.5,0,0,29.9,1.8,0,14.6,1.5,6.6,76.7,85.8,23.3,14.2,100,7.1,74.5,0,0,0,0,0,0,16.3,0,1,24.5,75.5,75.5,24.5,44,9,14,NA,0,0,13,NA,0,5,6,5,34,23,44,9,14,NA,0,0,13,NA,0,5,6,5,34,23,6,NA,NA,0,0,0,0,0,0,NA,0,NA,4,4,29.1,47.3,48,63.9,29.1,43.9,48,58.1,29.3,47.1,48.4,63.9,29.3,43.7,48.4,58,24.5,75.5,24.5,75.5,22.4,73.5,22.4,73.5,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"15","OATS - CHICAGO BOARD OF TRADE","060919",2006-09-19,"004603","CBT","00","004",12750,1083,9662,2024,0,0,3849,191,0,1986,178,765,9707,10796,3042,1954,12642,1076,9581,2024,0,0,3849,191,0,1971,179,763,9683,10714,2958,1928,108,7,81,0,0,0,0,0,0,16,0,1,24,82,84,26,1012,134,746,-12,0,0,368,-14,0,270,5,-4,757,733,256,279,100,8.5,75.8,15.9,0,0,30.2,1.5,0,15.6,1.4,6,76.1,84.7,23.9,15.3,100,8.5,75.8,16,0,0,30.4,1.5,0,15.6,1.4,6,76.6,84.8,23.4,15.2,100,6.5,75,0,0,0,0,0,0,14.8,0,0.9,22.2,75.9,77.8,24.1,45,11,13,NA,0,0,14,NA,0,4,7,6,38,22,45,11,13,NA,0,0,14,NA,0,4,7,6,38,22,6,NA,NA,0,0,0,0,0,0,NA,0,NA,4,4,28.3,47.7,46.1,66.5,28.3,44.9,46.1,61.7,28.5,47.5,46.5,66.4,28.5,44.7,46.5,61.6,22.2,75.9,22.2,75.9,20.4,74.1,20.4,74.1,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"16","OATS - CHICAGO BOARD OF TRADE","060926",2006-09-26,"004603","CBT","00","004",13283,1680,10002,2017,0,0,3748,13,0,2225,148,703,10372,10865,2911,2418,13150,1660,9898,2017,0,0,3748,13,0,2210,148,703,10337,10761,2813,2389,133,20,104,0,0,0,0,0,0,15,0,0,35,104,98,29,533,597,339,-7,0,0,-101,-178,0,239,-30,-62,665,69,-132,465,100,12.6,75.3,15.2,0,0,28.2,0.1,0,16.7,1.1,5.3,78.1,81.8,21.9,18.2,100,12.6,75.3,15.3,0,0,28.5,0.1,0,16.8,1.1,5.3,78.6,81.8,21.4,18.2,100,15,78.2,0,0,0,0,0,0,11.3,0,0,26.3,78.2,73.7,21.8,48,12,14,NA,0,0,14,NA,0,7,5,5,40,22,48,12,14,NA,0,0,14,NA,0,7,5,5,40,22,6,NA,NA,0,0,0,0,0,0,NA,0,0,4,NA,27.6,49.1,45.3,65.8,27.6,46.2,45.3,60.5,27.9,48.8,45.8,65.6,27.9,46,45.8,60.5,26.3,78.2,26.3,78.2,25.6,77.4,25.6,77.4,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"17","OATS - CHICAGO BOARD OF TRADE","061003",2006-10-03,"004603","CBT","00","004",13516,1533,10040,1838,0,0,4107,4,0,2218,318,764,10460,11126,3057,2390,13378,1513,9936,1838,0,0,4107,4,0,2203,318,764,10425,11022,2954,2356,138,20,104,0,0,0,0,0,0,15,0,0,35,104,103,34,233,-147,38,-179,0,0,359,-9,0,-7,171,61,87,261,146,-28,100,11.3,74.3,13.6,0,0,30.4,0,0,16.4,2.4,5.7,77.4,82.3,22.6,17.7,100,11.3,74.3,13.7,0,0,30.7,0,0,16.5,2.4,5.7,77.9,82.4,22.1,17.6,100,14.5,75.4,0,0,0,0,0,0,10.9,0,0,25.4,75.4,74.6,24.6,52,10,14,NA,0,0,17,NA,0,6,9,5,41,24,52,10,14,NA,0,0,17,NA,0,6,9,5,41,24,6,NA,NA,0,0,0,0,0,0,NA,0,0,4,NA,26.5,51,42,68.6,26.5,46.3,42,62,26.8,50.8,42.4,68.6,26.8,46.1,42.4,62.1,25.4,75.4,25.4,75.4,24.6,74.6,24.6,74.6,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"18","OATS - CHICAGO BOARD OF TRADE","061010",2006-10-10,"004603","CBT","00","004",14568,1762,11448,1833,0,0,4543,3,0,2307,204,736,11182,12392,3386,2176,14413,1736,11337,1833,0,0,4543,3,0,2292,204,736,11141,12281,3272,2132,155,26,111,0,0,0,0,0,0,15,0,0,41,111,114,44,1052,229,1408,-5,0,0,436,-1,0,90,-114,-28,722,1266,329,-214,100,12.1,78.6,12.6,0,0,31.2,0,0,15.8,1.4,5.1,76.8,85.1,23.2,14.9,100,12,78.7,12.7,0,0,31.5,0,0,15.9,1.4,5.1,77.3,85.2,22.7,14.8,100,16.8,71.6,0,0,0,0,0,0,9.7,0,0,26.5,71.6,73.5,28.4,54,12,14,NA,0,0,19,NA,0,7,7,4,45,23,54,12,14,NA,0,0,19,NA,0,7,7,4,45,23,6,NA,NA,0,0,0,0,0,0,NA,0,0,4,NA,24.3,52,39,70.8,24.3,47.8,38.1,62.7,24.6,51.8,39.4,70.8,24.6,47.6,38.5,62.8,26.5,71.6,26.5,71.6,25.8,71,25.8,71,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"19","OATS - CHICAGO BOARD OF TRADE","061017",2006-10-17,"004603","CBT","00","004",15166,2429,12069,2251,0,0,4546,3,0,1889,102,827,11943,13001,3223,2166,14986,2400,11944,2251,0,0,4546,3,0,1874,102,827,11899,12876,3087,2111,180,29,125,0,0,0,0,0,0,15,0,0,44,125,136,55,598,667,620,418,0,0,3,-1,0,-418,-102,91,761,609,-163,-11,100,16,79.6,14.8,0,0,30,0,0,12.5,0.7,5.5,78.7,85.7,21.3,14.3,100,16,79.7,15,0,0,30.3,0,0,12.5,0.7,5.5,79.4,85.9,20.6,14.1,100,16.1,69.4,0,0,0,0,0,0,8.3,0,0,24.4,69.4,75.6,30.6,52,10,15,4,0,0,18,NA,0,6,6,4,42,22,52,10,15,4,0,0,18,NA,0,6,6,4,42,22,7,NA,4,0,0,0,0,0,0,NA,0,0,4,4,26.2,52.6,39.9,73.1,23.4,44.9,35.4,62,26.5,52.5,40.3,73.2,23.7,44.7,35.9,62.1,24.4,69.4,24.4,69.4,23.9,68.9,23.9,68.9,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"20","OATS - CHICAGO BOARD OF TRADE","061024",2006-10-24,"004603","CBT","00","004",15731,2885,12408,2255,0,0,4524,3,0,1866,109,865,12395,13384,3336,2347,15452,2832,12243,2255,0,0,4524,3,0,1851,119,840,12302,13204,3150,2247,279,53,165,0,0,0,0,0,0,25,0,15,93,180,186,99,565,456,339,4,0,0,-22,0,0,-23,7,38,452,384,112,181,100,18.3,78.9,14.3,0,0,28.8,0,0,11.9,0.7,5.5,78.8,85.1,21.2,14.9,100,18.3,79.2,14.6,0,0,29.3,0,0,12,0.8,5.4,79.6,85.5,20.4,14.5,100,19,59.1,0,0,0,0,0,0,9.1,0,5.4,33.4,64.4,66.6,35.6,54,11,16,4,0,0,19,NA,0,5,6,4,43,23,54,11,16,4,0,0,19,NA,0,5,6,4,43,23,9,4,6,0,0,0,0,0,0,NA,0,NA,6,7,25.7,51.7,39,71,22.6,43.9,34.4,59.5,26.1,52,39.7,71.2,23,44.1,35.1,60,32,60.1,33.4,64.4,25.5,56.2,25.5,56.6,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"21","OATS - CHICAGO BOARD OF TRADE","061031",2006-10-31,"004603","CBT","00","004",16744,4147,13069,2081,0,0,4081,3,0,1948,124,1004,13261,14199,3483,2545,16145,3879,12608,2081,0,0,4081,3,0,1881,128,982,12904,13721,3241,2424,599,269,461,0,0,0,0,0,0,72,1,16,357,478,242,121,1013,1262,661,-174,0,0,-443,0,0,82,15,138,866,815,147,198,100,24.8,78.1,12.4,0,0,24.4,0,0,11.6,0.8,6,79.2,84.8,20.8,15.2,100,24,78.1,12.9,0,0,25.3,0,0,11.7,0.8,6.1,79.9,85,20.1,15,100,44.9,77,0,0,0,0,0,0,12.1,0.2,2.6,59.6,79.8,40.4,20.2,55,12,18,4,0,0,17,NA,0,6,6,5,43,26,55,11,18,4,0,0,17,NA,0,6,6,5,42,26,15,5,6,0,0,0,0,0,0,4,NA,NA,10,9,29.5,50.1,42.6,68.9,25.1,39.3,36.7,56.3,29.8,50.7,43.4,68.9,26.1,40.6,38.1,57.4,47.9,72.3,59.3,79.7,40.7,64.5,45.8,66,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"22","OATS - CHICAGO BOARD OF TRADE","061107",2006-11-07,"004603","CBT","00","004",16866,4309,13506,2045,0,0,3671,2,0,2032,89,1331,13388,14928,3479,1938,15809,3863,12657,2045,0,0,3671,2,0,1969,195,1146,12694,14000,3115,1809,1058,446,849,0,0,0,0,0,0,169,1,78,694,928,364,130,123,162,437,-36,0,0,-410,-1,0,83,-34,327,127,729,-4,-606,100,25.5,80.1,12.1,0,0,21.8,0,0,12,0.5,7.9,79.4,88.5,20.6,11.5,100,24.4,80.1,12.9,0,0,23.2,0,0,12.5,1.2,7.3,80.3,88.6,19.7,11.4,100,42.2,80.3,0,0,0,0,0,0,16,0,7.4,65.6,87.7,34.4,12.3,56,13,18,4,0,0,16,NA,0,9,5,7,45,28,56,11,18,4,0,0,16,NA,0,8,6,7,43,28,18,6,6,0,0,0,0,0,0,7,NA,NA,14,9,29.3,49.7,41.4,71.3,24.4,38.3,35.2,57.9,30.1,50.7,43.1,71.4,26,40.4,37.6,59.9,45,76,62,87.6,38.1,71.9,48.3,71.9,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"23","OATS - CHICAGO BOARD OF TRADE","061114",2006-11-14,"004603","CBT","00","004",16645,4327,13219,1994,0,0,3481,2,0,1935,96,1431,13167,14748,3478,1898,15075,3431,11871,1994,0,0,3481,2,0,1894,215,1238,12038,13326,3037,1750,1570,896,1348,0,0,0,0,0,0,163,4,70,1129,1422,441,148,-221,18,-287,-51,0,0,-190,0,0,-97,7,100,-221,-180,0,-41,100,26,79.4,12,0,0,20.9,0,0,11.6,0.6,8.6,79.1,88.6,20.9,11.4,100,22.8,78.7,13.2,0,0,23.1,0,0,12.6,1.4,8.2,79.9,88.4,20.1,11.6,100,57.1,85.9,0,0,0,0,0,0,10.4,0.3,4.4,71.9,90.6,28.1,9.4,53,12,16,4,0,0,15,NA,0,9,6,8,44,27,53,11,16,4,0,0,15,NA,0,8,7,8,43,27,20,7,7,0,0,0,0,0,0,6,NA,4,15,11,27.2,50.8,39.6,70.4,22.2,39.3,32.5,54,28,49.7,41.1,70.6,23.7,38.5,35.1,57.4,48.4,77.8,65.5,89.4,48.2,75.5,58.9,79.3,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"24","OATS - CHICAGO BOARD OF TRADE","061121",2006-11-21,"004603","CBT","00","004",14662,3949,12224,1992,0,0,3496,1,170,1926,487,496,12029,13379,2634,1283,12274,2548,10270,1992,0,0,3423,0,170,1871,492,215,10219,11148,2055,1126,2388,1401,1954,0,0,0,73,1,0,68,8,269,1810,2231,578,157,-1983,-378,-994,-2,0,0,15,-1,170,-9,391,-934,-1139,-1369,-845,-615,100,26.9,83.4,13.6,0,0,23.8,0,1.2,13.1,3.3,3.4,82,91.2,18,8.8,100,20.8,83.7,16.2,0,0,27.9,0,1.4,15.2,4,1.8,83.3,90.8,16.7,9.2,100,58.7,81.8,0,0,0,3.1,0,0,2.8,0.4,11.2,75.8,93.4,24.2,6.6,49,10,15,4,0,0,16,NA,NA,9,NA,4,41,22,48,9,15,4,0,0,15,0,NA,9,NA,4,39,22,18,6,7,0,0,0,NA,NA,0,NA,NA,NA,12,11,27.3,55.6,41.4,75.5,25.9,46.5,37.6,62,29.6,56,45.6,77.2,28.5,49.5,42.5,69.5,57.2,68.5,72.1,91.8,54.1,68.5,62.8,80.4,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"25","OATS - CHICAGO BOARD OF TRADE","061128",2006-11-28,"004603","CBT","00","004",14365,3231,11367,1980,0,0,3530,1,170,1521,528,572,11003,12638,3362,1727,11643,1626,9169,1980,0,0,3457,0,170,1462,532,214,8909,10085,2735,1558,2722,1605,2198,0,0,0,73,1,0,72,9,345,2095,2553,627,169,-297,-718,-857,-12,0,0,34,0,0,-405,40,76,-1025,-741,728,444,100,22.5,79.1,13.8,0,0,24.6,0,1.2,10.6,3.7,4,76.6,88,23.4,12,100,14,78.8,17,0,0,29.7,0,1.5,12.6,4.6,1.8,76.5,86.6,23.5,13.4,100,59,80.8,0,0,0,2.7,0,0,2.6,0.4,12.7,77,93.8,23,6.2,50,9,14,4,0,0,16,NA,NA,9,4,4,40,22,49,8,14,4,0,0,15,0,NA,7,6,4,38,22,18,6,7,0,0,0,NA,NA,0,NA,NA,NA,12,11,25.9,51.2,39.5,71.9,25.9,46.4,37.9,62.4,28.4,52.4,43.2,73.8,28.4,51.9,43.2,72.3,58.8,67.2,73.3,92.2,54.7,67.2,62.4,79.2,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"26","OATS - CHICAGO BOARD OF TRADE","061205",2006-12-05,"004603","CBT","00","004",14703,4063,11504,2058,0,0,3092,156,13,1198,390,947,11372,13011,3331,1692,10907,1828,8578,2058,0,0,3019,155,13,1092,440,263,8273,9450,2634,1457,3796,2235,2926,0,0,0,73,1,0,176,19,615,3099,3561,697,234,338,833,137,78,0,0,-438,155,-157,-322,-138,375,369,373,-31,-35,100,27.6,78.2,14,0,0,21,1.1,0.1,8.2,2.7,6.4,77.3,88.5,22.7,11.5,100,16.8,78.6,18.9,0,0,27.7,1.4,0.1,10,4,2.4,75.9,86.6,24.1,13.4,100,58.9,77.1,0,0,0,1.9,0,0,4.6,0.5,16.2,81.6,93.8,18.4,6.2,50,9,15,4,0,0,15,NA,NA,8,5,6,40,24,46,8,14,4,0,0,14,NA,NA,6,5,5,36,22,21,6,8,0,0,0,NA,NA,0,5,NA,6,14,15,28.3,51.1,41.5,69.4,26.3,44.4,37.5,59.1,28.8,53.7,43.9,73,28.8,53.3,43.9,70.6,60.9,61.9,74.9,88.9,55.4,60.9,63.2,75.7,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"27","OATS - CHICAGO BOARD OF TRADE","061212",2006-12-12,"004603","CBT","00","004",15144,4540,11904,2059,0,0,3039,161,0,954,185,1135,11728,13385,3417,1759,11038,2110,8777,2059,0,0,2966,160,0,861,277,323,8318,9537,2720,1502,4106,2430,3127,0,0,0,73,1,0,196,10,711,3409,3848,696,258,441,477,399,1,0,0,-53,5,-13,-244,-205,188,356,374,86,68,100,30,78.6,13.6,0,0,20.1,1.1,0,6.3,1.2,7.5,77.4,88.4,22.6,11.6,100,19.1,79.5,18.7,0,0,26.9,1.4,0,7.8,2.5,2.9,75.4,86.4,24.6,13.6,100,59.2,76.2,0,0,0,1.8,0,0,4.8,0.3,17.3,83,93.7,17,6.3,49,8,15,4,0,0,15,NA,0,7,5,6,38,24,45,8,14,4,0,0,14,NA,0,5,6,5,35,22,22,6,8,0,0,0,NA,NA,0,NA,5,6,14,16,30.9,52.9,42.9,69.6,27.3,45.9,37.8,59.4,30.1,54.7,44.5,73.6,30.1,53.2,44.5,69.5,58.7,64.7,74.7,88.2,53.3,64.2,60.6,72,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"28","OATS - CHICAGO BOARD OF TRADE","061219",2006-12-19,"004603","CBT","00","004",14756,4174,11782,1972,0,0,2921,0,0,880,109,1077,11024,12969,3732,1788,10392,1491,8432,1972,0,0,2848,0,0,771,181,272,7354,8885,3038,1507,4364,2684,3351,0,0,0,73,0,0,202,21,712,3670,4084,694,281,-388,-366,-121,-87,0,0,-118,-161,0,-74,-76,-58,-704,-416,316,28,100,28.3,79.8,13.4,0,0,19.8,0,0,6,0.7,7.3,74.7,87.9,25.3,12.1,100,14.3,81.1,19,0,0,27.4,0,0,7.4,1.7,2.6,70.8,85.5,29.2,14.5,100,61.5,76.8,0,0,0,1.7,0,0,4.6,0.5,16.3,84.1,93.6,15.9,6.4,46,8,15,4,0,0,14,0,0,8,4,6,37,22,43,8,14,4,0,0,13,0,0,6,5,5,34,21,21,6,9,0,0,0,NA,0,0,NA,4,6,14,15,28.5,53.6,40.8,70.2,25.6,47.1,36,61.2,26.8,55.3,41.6,73.4,26.8,55.2,41.6,70.4,61.1,65.3,76.1,88,55.9,65.1,62.9,72.9,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
