"","GOLD2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"583","2017-05-16",-7.18770412705538,-7.50766209230047,-6.09071990795282,0.969805673819835,-2540,-23004,-4.81203207963876,-12.3958416004728,12.3986104079876,-11.7433908353664,-23.2607626359215,23.378143665917,7.6283694519649,-9.04212492239385
"584","2017-05-09",1.9864469489848,3.00105599632587,1.30093692600415,-1.08621575080345,1944,10124,-5.77789887378657,3.52795274319515,-5.27655202059485,10.2935871977797,11.9970407331438,-23.515556289083,-6.87782983155358,12.3638974460015
"585","2017-05-02",13.3882161802211,15.2849510406952,12.6200990960394,16.0744513027236,642,18964,-3.23459785223008,9.36350309541929,-0.458027346580536,26.9915652810743,28.1124925158858,-0.0465205659628154,-1.93447816708758,10.4926272573138
"586","2017-04-25",2.64352844749993,2.64828878029917,2.470718654941,5.12972936543505,263,-1008,2.59769809827954,-0.191492188085007,-3.06929891381209,9.63522974957005,5.61560860409411,-11.6143138028816,-1.02305912835501,13.0037121739811
"587","2017-04-18",0.81677629691761,-1.93533298023869,0.765177701100228,-1.16888285766503,79,-4206,24.0401133729785,2.71552675311604,-6.69383080186368,3.86589617624811,-3.48889553542406,-7.44628576456883,6.14366181734756,-9.47716667135818
"588","2017-04-11",-7.55714584386364,-7.0838161122877,-7.248549968741,-5.53123020094883,-34,-12248,-11.1445007823372,-8.97653504854006,1.71593116303139,-8.86813576503727,-9.61214372705985,5.55387554651006,-7.11602950706212,-8.09176254905228
"589","2017-04-04",-5.35255213557591,-4.03215114690649,-4.833965722508,-0.263601951205672,-1016,-11760,-16.2011022430912,-9.73956515660426,-0.174918832304982,-4.05151723560255,-9.01522274815623,18.8826689379827,5.10753436506768,-16.789339712815
"590","2017-03-28",-2.5406168708539,-3.34015135282328,-2.25160591850884,0.365385334653112,-579,-10451,4.18475911048191,-5.28119200546175,1.01843104789072,-6.24036660194776,-6.98345434992493,9.3968973442097,1.29894658046048,6.18457296873132
"591","2017-03-21",-1.36747880992729,-2.42877093393936,-2.36910906741326,1.87994504857496,3568,-10414,6.83997026717389,-7.67638791088956,1.12188836047888,-11.6375998314769,-12.5643929407136,22.8469841951773,13.6261390676166,-1.67767257969906
"592","2017-03-14",-7.76064227756894,-9.50546446008236,-5.39301936108014,-1.48300661982503,-6387,-22703,4.26110926377703,-10.7589549737625,0.745622073960206,-1.47935645821491,-13.718257626067,-2.1775546459823,-10.0683711933479,0.17544456067462
"593","2017-03-07",8.94457488091831,10.6616244350757,8.72778216736076,9.89124125327958,-1073,9452,-2.87230682332833,7.03112850185743,-0.363405979693354,24.8601135986153,24.9357963605013,-15.2944946063203,-6.82214462175654,16.0798252273695
"594","2017-02-28",6.31728951672486,7.08049111220639,4.79233723562622,2.64932428511599,4197,15354,0.506840835724276,7.88058271338556,-5.46296414536229,15.3713624581085,11.7055011109029,-15.4567005879979,6.33360744931402,-12.3251462004772
"595","2017-02-21",-6.02278860938306,-8.36915002914012,-5.93315098153724,-5.61084851084566,649,-13016,10.7385856290325,-6.38739176531669,7.67497874469214,-18.4326368070407,-17.8783623913969,19.0131580260289,-0.545633052294114,-2.71176284881438
"596","2017-02-14",-3.32333908950719,-3.61444470460359,-2.36757957855041,0.171340897165173,-2641,-10301,-1.45149912600289,-6.07358031448459,3.4348993203448,-6.27846006264452,-4.95557122690897,11.258563243195,-6.72822456688831,-2.22977310752075
"597","2017-02-07",1.74641955806489,1.91676240579692,1.227907007687,1.33054031726463,1422,2569,0.6560165975527,1.07314031139207,-6.46373044564417,4.47066974690333,6.09844864005105,1.33030232111668,0.49341633862845,-10.1596312713184
"598","2017-01-31",-4.32248277585661,-3.33806607905416,-5.27113142102813,-4.32592349565351,3748,-510,-10.9072657675222,-6.71544708256935,-3.60294635792169,-3.69181072662812,-2.91432410104591,-0.785558873152326,-3.99558186324072,-17.3082938732087
"599","2017-01-24",1.04631423207007,-0.662630145851217,2.02973254971095,2.27892791246713,-3317,-6218,12.1765568626726,1.64314657957423,2.82189211268733,-4.03923114080431,-4.50711209519543,8.30496389494932,4.16735798704497,9.95295953470343
"600","2017-01-17",2.1460739459588,2.38980933500734,1.78877198919114,6.70314040804438,827,-7301,0.643547234724906,-6.37471883140961,-6.72029758954267,3.24733960438301,5.09527709174957,8.58488975123208,4.01258256637202,13.8568471842612
"601","2017-01-10",-6.47109740586149,-7.3657485322844,-5.83225522132373,-7.52463996600738,-1008,-3946,-1.08029474290774,-2.89914838086798,-22.8767476059726,-7.50523729461037,-5.88202148128794,-3.23239068435264,-0.374335193635211,-21.4757610200159
"602","2017-01-03",-1.4834643170186,-1.80833280765018,0.356448439659296,0.553654687008098,-5463,-5608,0.392927813988919,0.0215825165188477,9.38748707446226,-7.47432972469824,-6.35450495826824,13.3192607005284,-0.441407332447596,-18.0271028984855
"603","2018-12-31",19.8081243321003,23.6344358835543,18.4400830488865,28.3666171117359,347,1333,-5.40044268815105,-1.12240274494155,63.9866783987472,74.3977156657166,11.2252098127668,-28.759904130964,12.0846717978488,-46.2833639089192
"604","2018-12-24",-1.82835219267901,-2.2869194970907,-2.67187870993837,-2.76690149302699,3499,56,1.60617893750512,-2.4549458914656,1.19134880568161,-7.20211619078395,-7.18245355950007,8.20644279778335,1.99707908596327,-4.3920936745069
"605","2018-12-18",-9.43632100365885,-8.85738140143282,-8.95875210095767,-8.36224234907395,46,-5548,-13.7949803424222,-10.3318831234802,4.77805783983882,-22.5734110626215,-15.6598309009764,16.2083196020065,-13.9343985108988,2.64984533810999
"606","2018-12-11",-4.7618583818716,-5.06834918494121,-4.61576248604558,-7.22173994785589,379,2460,-2.42760097944821,1.19222187538579,2.6142710899224,-15.0923434235144,-13.9632274927724,-0.460307835277618,-2.1718363645606,21.8275207996797
"607","2018-12-04",0.386069625206709,0.474642712301332,-1.94008694283028,1.99001149389773,7318,-3113,-0.282199081057577,-10.8958024525652,-1.13461437571729,-12.8829512973377,7.66398166800411,20.1243884780583,-7.79382492729859,-9.21685769124192
"608","2018-11-27",1.10730179570204,-4.03876885720944,2.18975236498373,3.86718235165677,-3571,-19377,33.306720019087,-2.00951866481294,10.0016292623518,-29.5425698436505,-20.7274674480002,24.9024871325386,-0.994278873431576,27.7885722707513
"609","2018-11-20",8.15216075635874,3.12977902944205,8.28504685292213,1.39739852482315,-1658,4930,30.8944333289132,24.1221006633882,1.13728661599115,4.40225271995125,5.50233244936429,-2.63274498423556,3.10870816065005,17.828872067869
"610","2018-11-13",0.82527877794405,0.496938826544202,-0.0212335548351206,1.12452960346214,2832,-1328,2.11156804729029,-2.41676544550593,7.89123927736721,-25.1917726874931,-9.17608962621763,13.5510505326247,0.943913049989575,3.27990026512364
"611","2018-11-06",-2.57816486551992,0.0176085690496208,0.0697095035393502,-4.42911024760591,-8784,10318,-13.3583395732241,9.01908731674297,-9.41404583669101,21.3272941965556,9.80858065525059,-17.5725316477061,2.45106837240563,-0.151581297253678
"612","2018-10-30",0.648293077896156,1.03419704487351,0.113783099294196,1.00594627959776,1730,482,-1.08422097123348,-1.56745353457524,3.3754163267945,-4.24232635683683,-2.66293320337088,4.33854450002098,2.24199814272499,-1.30478878823883
"613","2018-10-23",6.73548243267899,8.005240450772,6.1550924255382,5.38629625088696,771,9801,0.762524538320264,7.60641461693954,-2.57909627879407,12.7515450381347,20.4031930387009,1.09197228896569,6.63032488426474,5.9001494088454
"614","2018-10-16",0.12517333597728,-0.0629919124152778,-0.729074859349943,1.27242088431387,3138,-3280,1.03803424991948,-4.57650148216047,3.23165288500409,-8.49208918888191,-1.90719111335511,5.9809884696687,-2.00905822747188,6.03947453675566
"615","2018-10-09",-4.36144072216909,-4.28918511456562,-4.63825583413922,6.30232865099831,1660,-28189,-4.71079224792188,-30.6254483587622,11.212318588891,-52.376376436159,-21.3227883423199,27.0730123124075,-6.00481865706453,7.4102067728651
"616","2018-10-02",2.80427156699723,4.62559453812457,2.63417415512386,3.60085141492092,206,3682,-6.52292349912056,-0.186837879119928,-5.65543349761573,22.721940864548,21.2501369354619,-5.04378488259594,-0.911644334969353,25.0849509388081
"617","2018-09-25",-0.740885507179279,0.694527542327172,-1.19825609901874,-0.442986261587919,1741,3237,-8.89560846683999,-3.47884525278719,3.19204439673477,5.02390718809043,-2.45719560790469,0.871772946792859,1.30909948673317,-18.5953648818618
"618","2018-09-18",2.00545494845699,0.797059066651151,1.56959597253259,0.886228295431302,1332,-35,8.92148694902666,3.63603218917419,1.67288427856267,9.43459061426566,-0.915193310446227,-2.15286574538389,1.81473298523365,1.43907927266529
"619","2018-09-11",-0.626134663568578,-0.0618895157391108,-1.12989598152975,-1.43871897606953,1880,3695,-3.78569150529042,-0.214407136678219,0.816968162476961,-3.60569628362626,-0.0163846736201734,-1.68799964102941,-1.57453408454558,4.88475633452641
"620","2018-09-04",0.144753015454668,0.555966141558173,0.0326278379700895,0.909257758853599,389,-788,-2.23415509538274,-2.59583966814976,-0.41014056109443,-9.0594016767044,1.57789296739903,5.08779020249381,0.689771621046553,-4.3155786891818
"621","2018-08-28",2.52687807286271,3.18266976749424,4.22886528311714,5.15003992702567,-6540,-4611,-1.40943456144402,1.36430519281205,-5.19126915027446,24.3276204126371,7.83151417634844,-0.478041758655756,9.36793610872702,-2.37579840987969
"622","2018-08-21",1.46098678961941,0.770359639240858,0.309831175170494,-0.152717987061557,4119,2820,5.60141767850251,1.76176597805178,3.62142811714445,-7.97220012979434,-1.82649841103402,3.7781112392226,0.288855611281136,-7.03965905401791
"623","2018-08-14",0.895316946668068,1.59533726163748,1.53255652267479,2.10573709179318,-2522,-1043,-3.30282781357134,-0.270802320945052,5.28195355340646,8.61709154997143,-1.29498212561892,-1.45196759974873,0.0111888112003911,9.94986087332475
"624","2018-08-07",-4.73692532008574,-3.50395449334027,-4.16344536712803,-5.62327080448668,-1453,4980,-12.6684403245257,0.347414742470775,-6.12468252970384,7.75881907067468,-3.10902059580194,-9.70960325969656,-0.087057102517285,-16.8981291735582
"625","2018-07-31",-1.5203797204876,-2.02032425400454,-1.57433200785686,-3.78699668881701,424,4087,1.78374885774968,4.78290275775706,-9.05559088353556,11.4443588777748,4.92889153016289,-10.3705457906878,-1.67244552845904,-13.616244950434
"626","2018-07-24",1.32465614532666,0.766437933496356,2.00371227816358,-0.542832373467306,-2682,3729,4.87085559292275,8.69679198527002,-3.8257613349618,8.20372099092914,2.14118347950336,-7.77947436047608,4.81157669202901,10.9315764360755
"627","2018-07-17",-0.126781722067015,0.406818404077747,0.0732444177071301,-5.57306045476444,-712,15459,-3.51348567684351,12.9826908649573,5.00875795118461,-3.77280347057027,-4.70603832637781,-7.5131610709164,1.44011395145629,-1.52563177399117
"628","2018-07-10",-1.70868297581368,-2.97911505611221,-0.901442743223768,-1.43511498259414,-2619,-5340,6.14588732311727,0.202156685701205,-12.3955944619974,21.8737572410124,1.19833560245652,-20.1567134097377,2.89223357379154,-10.5447129490109
"629","2018-07-03",2.83972605960017,1.29307405898391,1.53444125230973,-1.31723434660316,4258,7024,11.5197067617933,7.14072392289058,5.65268618654144,-3.66069750271656,-1.28135382105565,-2.32278198604376,-0.403783847717776,15.3552427119857
"630","2018-06-26",-1.27060284846756,-2.8487563384072,0.113531629398622,-1.19269646603151,-4879,-5489,6.7506779097279,2.52998626263441,5.36604270235248,8.35218873508801,-9.45392734951209,-9.7488694208403,-4.83213320771991,-12.4948555991818
"631","2018-06-19",-1.57378421080132,-2.32319540647747,-2.08148346323078,-4.43238043459733,2180,3711,1.98019698882277,2.05106050175949,-5.75464933808139,7.1685113329135,-1.26492598516652,-24.2721594149591,0.738243335400846,5.36684176757589
"632","2018-06-12",-0.538347907188985,-0.216578046519977,0.197858890347113,-9.64568847529517,-2561,20386,-2.04559756969758,15.0004674095316,-4.81302442052307,4.89833594396973,12.346509936283,-47.0617822468862,-11.2244223185138,2.43433937612245
"633","2018-06-05",-0.678289485319006,-0.635777121365422,0.0883313280027664,-0.527544953757975,-2629,-695,-0.879504254012176,0.901683663595243,2.8379398829701,-3.51269206541058,-3.83400501111524,4.83270445159754,-0.505280773747252,5.61799037177195
"634","2018-05-29",5.50118045266945,8.52200459666452,4.71876737732462,-7.09281369107853,1611,39033,-10.2035967749591,18.3536095617098,15.3577428192989,-13.7571344505014,5.90899870564989,6.60809964099691,2.57010493110172,-1.74484184095967
"635","2018-05-22",-1.85867647020235,-5.74474284507023,-0.769088685257024,-1.51765965404085,-3678,-14130,17.8475392188178,-0.0137580696588202,3.66386730667454,-15.7961401955399,-18.4695482774444,24.4508218855803,-2.90883698353603,-2.23007516699738
"636","2018-05-15",3.87782520890614,5.80965385697798,3.94381092994323,3.73196598817138,-1308,10026,-5.33872159677191,4.15551870669191,2.35704197592916,-4.13208884801843,12.5185545265927,12.3484825797538,2.3620176503286,9.67326441540148
"637","2018-05-08",1.57020708074693,2.84223758233733,1.92230345572586,0.810184922452528,-1850,7199,-5.10765908992994,3.01916894093335,-0.627882740955243,14.6914304918267,9.66389946285169,-14.7930453965701,-1.75068576407096,-12.1939174838433
"638","2018-05-01",2.91963845942149,4.33679895631922,2.05082492969169,4.65324098110074,2693,4481,-5.19915307735062,-0.55467477975899,1.98763400866095,-2.0260359158069,8.50165013612099,15.6899948421119,1.33459084902245,2.27356053868508
"639","2018-04-24",6.84103993471812,7.43948714765761,6.15489969165459,4.60477703364344,1087,15543,3.16673431436403,7.72315821969691,-0.461954062830827,18.9426999604589,20.6722903577917,-56.1768739913369,-4.94331869600764,62.2000969803841
"640","2018-04-17",4.57169828800108,4.98247639183464,3.4089347957309,1.35510986418605,4057,15078,1.95581175318118,5.41355086482014,-1.7084976013459,10.8024564164293,8.35322524339102,-43.7972951156178,8.57831711921637,7.93448930735821
"641","2018-04-10",-2.36358801547816,-2.19082085419231,-2.38084019819222,-0.207741983801135,586,-7587,-3.48786018912222,-4.50439975563324,-3.33052672903378,-4.30062286354893,-1.39078428776997,10.1601594483327,-2.1888128406367,5.41006206230001
"642","2018-04-03",-2.75568515050253,-2.05786724327908,-2.18879221042823,-3.24470771232939,-1855,-381,-7.4507609155436,-1.14554861477423,-3.07541616193809,4.07245117952417,-1.41339436176899,-6.68264104660405,-1.92845640089718,-24.3043874857804
"643","2018-03-27",3.86038787901182,5.29703876343319,3.69492463277652,3.87975720294058,-170,10937,-6.67885326235957,3.51388601230873,-6.29242781553003,13.4460264786314,14.9552193946139,-32.3144387015359,-0.827944319618368,-11.7198691278919
"644","2018-03-20",-10.9657383755328,-11.1422298976555,-11.4335162064876,-12.7439239590599,4285,-13090,-9.60104664933148,-10.1641354465023,4.35079076785225,-28.2744327378994,-23.2658637162491,41.1561679367301,-5.66862039406466,9.57358133976793
"645","2018-03-13",3.42780536517129,3.96000243127279,3.91999511039902,1.83065534543374,-2696,9958,-0.752832401784076,5.87795932387838,-1.38138878302634,7.5359084520132,10.8553740813397,-21.6600111301624,-3.68990619353351,0.125234831646637
"646","2018-03-06",4.1298283853374,4.22352941501085,3.96558274899874,5.49546771994791,-206,3859,3.37295136855822,2.53970001134665,-1.46220748065371,9.45023172879704,7.42568270656996,-12.2205540427256,5.01946314545751,2.1665966644246
"647","2018-02-27",0.800551608319111,0.0656051826918969,0.633302913723277,-0.174860299678592,550,605,6.57086497417279,1.39177596741895,-0.163488775898557,-7.45103497310851,-0.0200563203829773,16.7654045022767,0.639943546147492,14.4481124879588
"648","2018-02-20",2.27434006998308,1.83719891637413,2.70255673682698,2.72496938643982,-2395,980,5.5360684525203,2.68168174906318,-6.97469222463845,10.6490410239765,8.41784203484739,-69.83792726211,-3.01531815448488,8.19027312903735
"649","2018-02-13",-3.06022551677696,-1.03068011628302,-3.9381771752117,-1.99886811589831,4493,447,-19.333876536842,-5.77930455707971,1.20211300496518,-9.63316249884922,-2.48499791295735,18.3145557739488,-0.156514966084309,13.425596677825
"650","2018-02-06",7.03357801040259,7.2326168955664,5.70528428427721,8.0935145934161,4662,9797,5.26547845320486,3.33911564390714,6.28968422363236,8.70637547124939,9.57109156219325,40.2632363035394,1.76677707304655,-5.06839346597285
"651","2018-01-30",4.62127255719409,6.00527950408214,5.05470929383183,7.03447935876493,-2753,7797,-8.73459764338467,3.00516583070909,1.01448892747449,6.99067722628151,9.92666924473777,-2.92071891241292,1.20252148413318,11.3162241400723
"652","2018-01-23",1.36284335407595,0.339933150138982,1.5659295814956,-0.601671756142075,-1221,2898,11.4195934323758,3.8056861043442,0.574091698060997,1.07974368903747,-0.650770207028728,5.11987922633299,3.23460039474064,-7.73000306497558
"653","2018-01-16",-0.957322688421414,-0.769833721309965,-0.721993393770504,0.992655209802074,-954,-5657,-2.71907546760879,-2.485508066124,-1.10871399412122,-0.655792301350999,-2.75408509308459,5.71810856183479,5.84782383374947,3.64849996995833
"654","2018-01-09",-4.82060335960686,-3.95884316862336,-5.37480889380308,-2.68140409539459,3452,-9699,-13.3898284679582,-8.27348433268753,-1.28049524820106,-2.45444316950447,-5.40273519112855,-27.1295574114882,-3.55698900253216,6.07700264665674
"655","2018-01-02",-9.99606980829739,-11.483369655951,-10.1771257381275,-11.1630963140374,2274,-18244,4.32175433515791,-9.09713381199904,2.42340619912635,-12.8484677447114,-23.6533861836589,-2.51868957918369,-0.428563501809975,-9.75439600023122
"656","2019-12-31",39.8663338339627,38.8185147198335,43.11752645262,68.131789144071,-27027,-39455,48.7404594886192,6.28448208214909,10.2206365338633,97.5156660065371,51.0343941638951,18.7071176746016,45.6723615093567,-60.9808918897608
"657","2019-12-24",-5.47314240599501,-5.88327452896387,-5.75172941113724,-6.31409056677867,3843,-4235,-2.2267610424171,-4.62964366503869,-2.04762903869202,-7.63929258322413,-7.32508248339201,0.0859586591802852,-6.48956228317221,4.19459887236702
"658","2019-12-17",-6.4233016162369,-5.78228020203913,-6.5252840279113,-6.73226309464265,2872,-2067,-11.5508103596305,-6.11701642766995,1.70912010626409,-8.03288593331946,-8.9243255195667,3.89282060430247,-6.82581427385962,-1.09266191161925
"659","2019-12-10",-4.3983825710205,-4.41582313121973,-4.23851925784753,-2.14862561110838,609,-12380,-4.25489382269326,-8.48013134572057,-0.602541975279181,-3.51836706029953,-7.92715174397642,12.6336445716879,-0.960100757996862,-0.714577448525588
"660","2019-12-03",5.16396950465854,5.22033372381667,4.96071474736279,5.0716270959736,-626,5150,4.69940900135644,4.72795589717894,-1.52867745233962,6.69323689175769,10.3299829294441,-19.7660744197213,1.40250669570197,8.41056223402727
"661","2019-11-26",-6.34055349386884,-5.99766419777783,-5.74022289093037,-4.98450411377025,-1095,-8945,-9.21998441564398,-7.34775984294025,-0.446468431143821,-5.84554762371603,-8.54225782306646,3.49704277501353,-6.56739008048337,-2.61128802618131
"662","2019-11-19",8.75651992388935,4.37374249655988,8.37632844963601,3.52970516214484,-1014,6848,39.9421555782551,18.0739518317537,-1.95010719254949,6.25870568799218,8.29575352092178,-1.07270818612317,2.47029049446965,-22.4507128693999
"663","2019-11-12",-2.98268691242072,-4.11246846971558,-2.5796237371793,-2.88264867166994,-1208,-8045,3.51922865233405,-2.01809513095377,1.84131783982817,-6.87092990208527,-8.07893069620196,23.3347721488451,-1.6512901345326,17.5044600865379
"664","2019-11-05",2.99722175605428,8.07506496449815,3.22030657020935,5.55112032761045,-2439,16668,-31.0552896080468,-1.22825273806733,1.20015089786403,6.10345796871918,13.1033920022897,6.49007308781133,4.01398369971169,-0.999151441732771
"665","2019-10-29",-0.650242832109882,-1.81242378850346,-2.94525915621158,-5.73662151389076,13410,12891,8.39565256765091,2.3475244592376,-3.35666907382439,-5.08979139459704,-0.590051381156087,-14.3392645494448,-3.16012907421825,-4.27574422696466
"666","2019-10-22",-3.30757695084767,-3.57146811940225,-1.15063891716698,-5.8304348023924,-11089,4021,-1.37645943611222,6.84718272147951,-3.05075427664576,-6.48366995028322,-4.5148358650227,-17.4185573011785,-1.73462850508788,9.72692615109878
"667","2019-10-15",-0.677354139466857,-1.3476834794254,-0.782672705648579,-2.08960291461455,839,989,4.0450439716853,1.27902380333467,-1.31224526478633,-3.43285103371471,-1.3719292070677,11.6182257513314,-1.32700814171614,-0.441025248756333
"668","2019-10-08",3.86597984814525,3.87257476775726,3.55817075028373,3.15181700430411,328,7065,3.82073951320994,4.18524915573109,-5.06096101966715,7.26807342340052,9.11604347359738,-29.3886740585259,0.00313085404499702,-12.5575348361794
"669","2019-10-01",-3.80857168998681,-4.26282348213309,-3.64549371303795,-4.41385414909572,455,-4592,-0.746097439593818,-2.47725326527402,-2.13214727841198,-4.43666447565594,-5.42347762892188,1.4608736910521,-3.42247605596118,-8.26657347804751
"670","2019-09-24",13.7633070744025,11.0465630190564,12.6284169442741,12.0067505406121,1888,10132,30.1068381929619,13.5572827342246,-4.60463519656411,13.5013265535292,19.3923386444215,-13.6044461153091,3.11832589962169,12.0389189255572
"671","2019-09-17",-6.67034696227145,-6.24777808023804,-5.89718436686155,-7.86918488360673,-2377,-2048,-9.01607334705332,-3.04321468179829,0.100510602278092,-8.710677060831,-10.1777722072084,1.77089805890365,-0.763919967930882,-4.34168697278547
"672","2019-09-10",-2.62821699755769,-2.31275448873554,-2.32170412277206,-1.46827988603597,-831,-5753,-4.42263828090379,-3.53994379426865,1.68056114136377,-3.73997267260986,-2.89597036809468,30.8956699353416,-4.91282872309853,-0.565512410863178
"673","2019-09-03",8.74674255485974,8.76654057878685,8.15457138025693,10.6253479521206,334,3964,8.63285507672344,4.47977981204275,-11.47684394096,12.8685773210352,14.1778473737823,-7.58807759625366,12.5519569865991,0.452665482782422
"674","2019-08-27",0.0285154824972267,-0.468941949876189,0.111932756777833,1.80902503570142,-536,-9318,2.84489106308268,-2.54828507246962,-3.37017502157781,0.902504983413799,-0.664093492121864,3.60034334941517,2.60050534539413,10.5805002441663
"675","2019-08-20",-2.08727658612062,-3.46300964413455,-2.12153782639195,-2.9550529186503,985,-5806,5.24573144524094,-0.800503394812857,-0.968438560962248,-2.04450329582464,-2.58189030084992,-26.1443729777426,-8.29048220760917,1.91775502307223
"676","2019-08-13",-0.95823544098419,-0.32252001920039,-1.23521782396878,0.449999633712217,2038,-3262,-4.26757485071629,-3.93604055023395,1.37215143280329,-0.282034997754899,-1.18324099380622,18.8188260872222,0.823126225292903,-2.98680609931434
"677","2019-08-06",0.338577258535722,1.83572555183709,-0.06878070471803,2.21339501500601,2369,495,-8.0094835232428,-3.92383767174529,2.95981395028839,1.36693990652788,2.16742639268279,-2.77036835538702,-0.219798367078816,13.6090757024569
"678","2019-07-30",-12.8478073156737,-10.3539498313575,-11.6629708944487,-10.2683076453619,-2518,-10718,-28.859001542873,-14.13979186179,6.71688029694089,-11.7843093300408,-16.8717905417575,27.1905454521919,-7.85049808426894,-22.8069842496009
"679","2019-07-23",4.5430268245422,-1.64718015563725,4.9665480644828,0.914966943419593,-4014,-10468,39.8320893650165,11.9093176708402,2.51481343595188,-0.0309410677138189,-4.89200664036424,5.62305922167212,2.84637130491596,6.02314220969546
"680","2019-07-16",-1.59283777073362,-0.00755051120755468,-2.34157057141484,-2.15137944787323,4791,7466,-9.32465997569984,-2.65086104908505,-0.184054095079489,-2.82989436812731,1.03215641844301,0.628519726148369,-2.6275078627199,1.73677603765725
"681","2019-07-09",-4.23362361472321,-1.23285684813315,-3.62510173382624,-4.74831316567723,-1854,10636,-21.1577419275748,-1.82058279997932,2.21234673290329,-4.70717256290634,-2.75463044982338,-15.251190535785,-0.917534796195696,3.67151482755581
"682","2019-07-02",1.86476184848434,2.36046766568627,0.688901498736172,1.91948403881916,5719,3938,-1.28416648047676,-1.29090948496504,-3.40063679851959,4.64033360555529,6.84182699628142,-33.6315573705891,-3.88937276653891,1.0828121336834
"683","2019-06-25",-1.17418255915265,-1.26063903754652,-2.2362012641139,0.701267022147434,5990,-7896,-0.616651491566422,-7.2326392269046,0.384403524035726,-2.69180502215551,-1.13528381438002,40.2285822791962,-3.549686813375,4.14921609699999
"684","2019-06-18",-13.980536476968,-12.1961100868118,-14.1450182739799,-9.34728536380618,3879,-19989,-26.2800294713687,-23.2452411980411,-3.24803532208087,-10.0442375925223,-16.5221022150957,4.01362569084771,-10.2288686710164,-14.7680662599369
"685","2019-06-11",-9.11188089717996,-8.65272368053596,-9.07690160613779,-8.41425784698657,1601,-7213,-12.5768597427381,-10.4382705118669,-1.47707212667427,-9.92801977772402,-14.7944881450742,11.1098775766814,-1.12760160709513,-15.7007890462474
"686","2019-06-04",-4.17554445028223,-3.29189039555544,-4.34494571847281,-2.16994353070579,1435,-5407,-11.2510565737756,-9.01570544143997,-3.78604773632336,-13.2899905476437,-6.99447828295341,62.5227365859644,6.05967946011781,-17.1653417957964
"687","2019-05-28",-5.98073825962171,-13.0638836189251,-4.10307569417405,-5.50320797781296,-6171,-27178,39.119226651267,-1.05986936072568,16.2278916695939,-26.945020506164,-32.4556120193314,49.9540192751695,-12.9611871007677,-22.5087139885394
"688","2019-05-21",-1.88497367717435,-1.26569996091597,-2.22251802450231,-2.20825689897364,1706,1933,-5.00534136515185,-2.25284140173656,-0.524687007824198,-5.62554011562924,-4.60233195607138,3.27620167564007,3.46552777575209,-2.90599474660702
"689","2019-05-14",5.26918443328235,8.02526803946826,2.69038090400642,5.63487634583026,8939,9982,-10.2170377831705,-3.87593233186916,-11.7055686527008,17.2729463957607,21.9647227716832,-13.3666958272395,9.22943239096252,-1.8907929678873
"690","2019-05-07",-15.8327560957186,-11.7133978396998,-12.3868231347693,-3.5600361376142,-9734,-26107,-45.8236369864357,-36.701316396903,6.54774783239578,-11.0203423832383,-28.8599123884282,9.80347560049371,-5.72319459551327,-1.65786501093006
"691","2019-04-30",-0.63358051809832,0.356655766332636,-0.226805973080602,-0.663990126947134,-1243,2753,-9.6524634077662,1.18444281840659,9.15163253704261,-0.763074982721967,-7.9745835222603,0.727808384834994,0.0580606412432516,-8.28220313081118
"692","2019-04-23",-1.25092992299809,-1.91206786501024,-1.69764879440173,3.25696782522193,1793,-14039,4.86965058681808,-19.4260710038604,4.75202526164988,-10.2049254354169,-12.2223227955029,20.1779869260964,1.54040845439969,16.0966096310256
"693","2019-04-16",1.36147502232156,0.856552169523717,2.14140186428828,-0.908019785988401,-2958,4850,5.77068339717197,13.5205208267953,-7.11174443776947,4.94019667790564,10.5579603436057,-7.40769503703582,0.132833897484197,-7.60326722986395
"694","2019-04-09",3.90914072545723,4.16356586085218,4.864133922554,0.409910483874576,-4401,10996,1.71447202868684,18.9555528407361,-17.7838184803335,20.7038397623354,26.6214728617772,-31.4867766711979,-2.1034203619628,-25.2310157689232
"695","2019-04-02",-0.444444501873242,-0.0725600043985253,-1.50830223586986,-0.988211713608322,3916,2410,-3.75205330710084,-3.02441521628491,12.3336472406427,-5.21711641901899,-8.37525885337076,7.34258659534746,-1.76153351390109,4.08581870050551
"696","2019-03-26",7.60444164003466,8.158025148016,9.12439753002019,7.88205441699734,-7841,3500,2.44434122312498,12.6958599008631,-6.98091928837385,15.2844719703813,22.7963717905281,-11.8145189257046,0.939335094880356,22.0740160112415
"697","2019-03-19",3.21534198719853,-1.87003524196054,2.13026893771016,-2.84644285947735,3244,2072,42.122932173953,14.9040410241732,3.29938633028739,-12.9835774226887,-5.98904297788287,16.2875974789518,-0.261413010106537,16.3012728531605
"698","2019-03-12",-1.40805210509072,0.844179922265909,-0.858683297205864,3.23450283961098,-1736,-6464,-16.5751475167458,-11.1937049965217,5.06682462152011,-1.01042468628467,-2.98433332175083,12.633346554791,2.50639008194025,-4.65251392812895
