"","Natural_Gas2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"582","2017-05-23",1.8063319220845,0.95994117453273,1.87439075197542,1.70930423061542,-1192,-2316,3.48178608403291,2.05832721807848,-12.8630288909887,9.22296340883086,10.7450192682814,-25.0120871974529,-21.1553170352376,12.2465962115232
"583","2017-05-16",-3.20408278262807,0.826418399197948,-3.04515557250991,2.68957769764118,-75,-7296,-11.5852046163909,-9.83539802010291,-4.69629175511201,6.17972808096461,1.22217598240084,-8.04426810139809,10.3679156724032,5.52297839929157
"584","2017-05-09",-3.14353725827061,-5.296783567624,-3.44473961235696,-5.69969984713872,3401,-2293,1.46302835568655,-0.672622070489304,10.4236075008924,-25.8689820443417,-7.59854365323704,3.51357691945431,-28.798790314514,-2.09655246987683
"585","2017-05-02",-1.09934929410365,-1.38890108276399,-1.22478873435021,-1.65751967005381,1295,59,-0.50308740134124,-0.708469550952096,-5.01148368449638,-7.32358732523615,-2.3204104483403,5.69789863086676,14.5053473776539,-2.90703328974775
"586","2017-04-25",-5.65373272935705,-4.41108219204907,-5.72185191338015,-0.791800606156912,2241,-17386,-8.25069105835947,-11.9107043882485,-1.35397313968078,-13.1072249746682,-5.85728350690697,7.00807452469316,-3.29036471921125,-0.767612318812461
"587","2017-04-18",-1.62201635812664,1.67331877564489,-0.981249103161197,1.37414817133372,-3945,2171,-9.02689992635057,-4.1954886142447,-1.68285950254177,3.72516093296564,3.15236552021734,2.55140866964396,1.08164634010794,0.202235850031052
"588","2017-04-11",3.21270619945686,1.38569752861439,2.97937001973967,4.09644661340653,564,-10448,7.41565633293177,1.39055459422686,-0.649783650450431,4.86420414739452,1.21760968888331,12.4359319028915,7.11625651552907,-0.266003393651459
"589","2017-04-04",3.14844060790342,3.01529117777513,2.97329681405394,3.3056984897943,226,223,3.44502731976153,2.4921271836913,10.0342989719231,-3.66985558355228,1.21945849587259,3.40547237268272,-3.35810253017783,5.1663669590047
"590","2017-03-28",-2.2083611171567,-1.42819917903516,-3.1202249494596,-5.00153648648709,7250,14383,-3.96453374392287,-0.447422054753588,7.482083163179,-16.173551006138,-7.6581727886456,3.10601039119724,9.9943012669149,-6.63867059052556
"591","2017-03-21",-0.561112834709121,3.94458855609177,-0.807035936703571,0.642521289363707,1885,16542,-11.6620612735803,-2.85560810362337,8.40595911727533,4.35311556711468,0.955618831748595,11.1400098520376,7.19300094172972,-6.8881030423606
"592","2017-03-14",0.672406051419117,-0.808912506179382,0.654130600789493,2.84260805368817,-31,-16027,4.51598805537081,-2.57973580831585,0.447089284581104,-6.40797604387622,-3.10080423503241,12.1852376453816,6.3627510266663,-1.62886361632211
"593","2017-03-07",1.07553809886536,2.80381071297793,1.71275613242603,3.64925749378777,-4857,-1936,-3.42913392463924,-1.30109950201742,8.85107906555671,-6.7827522833003,1.1404216335281,13.8478727329643,-5.34804903454944,-2.4878020467094
"594","2017-02-28",0.0263201611794273,-1.45222767738726,0.76739969042805,-3.57586949280968,-5394,8326,3.89722891998918,7.32823130942535,3.11604701824937,-6.20706521894405,-3.90333710068358,-0.665908142521587,-3.29040070437845,-5.70914938057747
"595","2017-02-21",-4.3317702541934,-3.59932986455878,-3.55368122000961,-3.65002290654068,-4009,-2267,-6.22345829144066,-3.41601923108996,-2.00698273166307,7.35840355502493,-6.89175251945553,-8.4550697723877,5.89484095232606,-1.90283120334751
"596","2017-02-14",0.335823840349114,0.55203644899624,0.631045552855269,0.290404092224072,-2217,1463,-0.232197194520367,1.11521559802004,-7.36256131550377,4.76842386745933,6.21425968224738,-6.28830982730442,-2.08135810848198,4.79638559978408
"597","2017-02-07",-5.27724174301252,-3.95709411580967,-4.75505285553357,-3.44750209975171,-1443,-4726,-8.84506687065052,-6.63561512805977,-0.0456965881486582,-6.78901794859357,-2.24093466103739,-15.0494469305592,-23.4885625941146,5.94525872803242
"598","2017-01-31",2.25309173796244,-2.3307847502684,2.49850937529494,-2.55117036097907,-2651,-624,13.9503573143919,9.44752256617267,-7.14262830487975,8.97980676029384,-0.12062518443603,-5.60184831554977,0.911373769907797,-3.42158906777019
"599","2017-01-24",-1.69014076093372,-0.996749843911005,-2.09524847624749,-3.21699321183146,3499,7867,-3.34123555784593,-0.659807179270366,5.59508613744732,5.52342724706953,-3.55617448589545,-17.7770782934759,-8.28664700622088,2.97053216290752
"600","2017-01-17",1.4184193034847,0.813477311755761,1.08147996674752,-2.03431754323233,1729,11304,2.8610438033656,4.8840530225009,-1.19011577302572,4.63022741535664,3.3705207172769,-14.7033807991567,-7.04638135119211,2.2802918574893
"601","2017-01-10",2.92144561511716,3.92907565764204,3.26438395606559,5.13001673273106,-3589,-1333,0.50191694129893,1.01924275425329,12.3278121016957,-5.6793263329098,-0.956874521557793,17.5050624412163,1.3086001761641,2.06664150429852
"602","2017-01-03",-1.4176694223222,0.225663311919355,-1.35569862373028,0.0908563981251831,170,712,-5.54928636905032,-3.16180219587388,-19.2543189874783,2.89027396093271,7.06813911393649,-10.8505264244014,26.0467239041771,4.64273267595186
"603","2018-12-31",-0.84452090699898,1.78678996609705,-0.832861042801447,20.1600507725674,278,-78778,-7.99429357138841,-35.9922442827504,19.0562916896903,108.465988683929,-6.30771463428879,-49.8760458206233,-8.83893371017805,5.67798450764272
"604","2018-12-24",0.226251385870491,1.22263619289598,0.598373523837381,2.68764004497406,-2686,-7099,-2.67317931462365,-4.21316477192377,-0.222164458296525,6.17439428376922,1.19437484590339,9.33831631149395,6.15614380019096,-1.67406030577144
"605","2018-12-18",0.713154930897275,1.06112824982336,0.574568760565342,1.72010751579315,650,-3319,-0.326564722722189,-2.21054169346431,-1.44564805456344,3.00837572966817,4.84658999094378,-16.5337957636773,-10.38706597288,5.41761906833731
"606","2018-12-11",-0.933106102328018,-1.56853856125529,-0.852309617775759,-2.46733037401583,-149,4507,0.954753959194932,3.0432415032438,2.49312193857776,3.26172172700421,-3.19228030817698,-28.7630275530233,-7.16142210993311,-1.58151432643194
"607","2018-12-04",1.48070412560521,2.02547915479521,1.01828759719762,1.08639739881955,2591,4605,-0.134885443449839,0.858275645341777,4.03067045344088,-0.478023918007864,1.92528242274506,-11.7972970819997,-5.49857027214209,4.35923781118728
"608","2018-11-27",0.581952119999762,2.24185647580057,0.131020506164781,1.48112967708798,2934,3874,-4.56597415445099,-3.11819558336968,-3.23997649276571,2.76539175772506,5.40155533180506,17.9312319283927,4.53795665581005,-2.20677103235936
"609","2018-11-20",2.43961138527258,1.29441044501313,2.0214990368137,1.26804477465861,2043,215,6.02846815114493,3.85318539039972,1.71894603721974,-0.691268985644555,1.06110739731928,12.8283603560158,1.11133288594782,0.563801458181779
"610","2018-11-13",8.43518738141817,7.02380828111213,7.91420756263275,6.33336876611565,801,4210,12.6351552646666,11.6090598831365,1.18023007275454,-5.69215073337404,13.3949041629901,11.3257267788255,-14.822157958876,13.785252622559
"611","2018-11-06",1.28151933551255,-3.60287197018376,1.50455620918404,-1.09550278643038,-2224,-13598,14.2035583568115,7.18306202253398,-1.58292908877424,-1.38041432963689,-5.00884740059213,19.5478511423683,-1.26662500913266,-5.60700119798856
"612","2018-10-30",-1.86104507066815,-2.87343702046847,-1.73006973440408,-2.53861997106082,-306,-1657,0.548980854570047,-0.0565391018275463,0.501585296484208,-3.77669651931996,-4.87809386501823,-3.16264460855251,-2.55572978653191,-1.56383954399821
"613","2018-10-23",2.8795269606027,2.58732512479511,2.69665219021356,3.40989015909763,326,-4532,3.56001436308233,1.22256924134305,5.25954805391731,2.82205090106515,4.17191862689545,-6.80426880259457,-27.1245086586539,6.21354846549256
"614","2018-10-16",-1.49627533323908,-1.41173981721412,-1.56839555625883,-2.35308068728663,1136,5103,-1.69246421952316,0.0515868794590091,-1.68023591711108,0.263491826274276,-3.41421950099452,-10.9713472816395,19.6403971300509,-2.18441069100415
"615","2018-10-09",4.01215588227775,0.130366758672906,4.0609350074515,0.957866622614567,-1924,-4382,12.4909351102033,10.1069941969705,-2.39361964478935,0.00326882845218535,3.55604601302559,4.86300390251309,-18.4192787889963,0.758803637362426
"616","2018-10-02",-1.56071227927796,-2.2299040125592,-1.74763048983984,-1.53495683408149,2108,-3437,-0.200194755212735,-2.14473086029869,4.89746132229989,-5.10710997197386,-7.89542283261113,21.9309323293931,10.204589975223,-4.96338358750297
"617","2018-09-25",0.702585254702193,-0.947773789128092,0.125315172806673,-0.568324975539269,4389,-1858,3.94367726751135,1.41161914788732,-1.7288686581308,-8.07099179469439,-11.5663038943284,39.2129423164468,66.0813119225507,-9.9522348845122
"618","2018-09-18",2.3450487924908,-0.0817928079786867,1.50527231212632,3.32455046711857,6101,-17994,6.83762642382693,-1.92392804078576,1.13968616799944,-15.6753115178509,-10.3886431816925,30.0523009953951,31.3445432285393,0.639392497035907
"619","2018-09-11",-3.81904440379728,-4.59989254437314,-3.9246318598197,-5.13743548781047,1825,4177,-2.43763109490622,-1.61868849680129,-4.89159675537092,-1.28927357315245,-5.65843144299247,-12.2683512731586,-1.1331431695492,-3.13189046815765
"620","2018-09-04",-2.60142345497734,-3.71914988264574,-2.12306217725953,-1.01747695490619,-3027,-12471,-0.674854426330818,-4.22185188116391,0.115383774755706,11.7184697643047,3.92821374062269,-30.037130562242,-38.1886653142338,5.15018957164024
"621","2018-08-28",-3.68588845536824,-0.371638443275124,-2.7638491740543,0.84658799699362,-5847,-6025,-9.5766813473892,-10.1198093331133,0.83972171617166,4.55882739792237,5.75948561186141,-12.8634956400562,-34.6317789603372,3.54835327913428
"622","2018-08-21",1.58035772141041,4.62577412202592,1.55016728481616,2.3814040775564,-307,9673,-4.34760161349637,-0.262964461104431,2.69571259355121,0.0619371326642693,10.7066295236345,-2.48091821850576,-29.3294500521789,5.30914521885801
"623","2018-08-14",0.0172543617729559,-0.69425860148371,-0.338544346285197,1.30871050041623,2688,-10239,1.45047666736318,-4.07870705038,0.302437899515517,-2.37524021490394,-2.50460993397645,16.6493849928237,8.62247740386408,-1.74568341818695
"624","2018-08-07",-1.58050356323898,-0.389618704411987,-2.20721181755028,0.133936223696018,5138,-2585,-3.9969169414606,-7.89123046736133,-0.758354328751842,-21.4453451916853,-6.48394912022265,38.9937722292039,39.5933621443492,-6.49345053195418
"625","2018-07-31",1.33327508274999,5.40460833827421,0.856208936276914,4.7679238383175,3215,819,-7.64299629498506,-9.77213028033397,5.74125453826095,-7.61619890397203,-3.31750338203562,27.262591138733,39.51984220352,-4.58980233179176
"626","2018-07-24",2.04758294898131,2.05137900145491,2.03325735428841,3.48443273191386,-365,-9187,2.03864644838703,-2.33362198056764,0.44316772329438,7.41599704640947,-3.493215942032,4.69190340967138,21.9145427780393,0.54830307053173
"627","2018-07-17",-1.75578297846641,-2.70665603048297,-1.26187393013968,-2.11031550308487,-3297,-1813,0.447795461386313,1.32201406974186,-2.70920170592781,7.06768475506827,-3.95235634792765,-15.3921659718536,0.391826243700422,3.19179020710525
"628","2018-07-10",-2.26541034948458,-0.790522675451477,-1.46162372391121,-0.641538182075152,-5333,-366,-5.71363126888365,-3.95770881009181,-0.448585265139734,11.0793432077296,5.99280329260328,-16.2564901903938,-20.3673936313884,2.68603374623684
"629","2018-07-03",-0.555729555075324,0.426120706858235,0.100690263148095,-0.926077977484319,-4673,7294,-2.94854245973788,3.2129813854386,3.3133158510001,5.6665261024456,5.9963035495306,-16.79910764633,-29.2795210970805,3.43850878927121
"630","2018-06-26",1.33940894012738,2.54336148613667,1.6128065250232,0.283994150824896,-2550,11357,-1.70868585756541,5.45732473870615,-2.4083276001841,4.86833156891304,9.22941860260487,-16.3764751412938,-12.2938370177916,4.59343183455463
"631","2018-06-19",3.91181694997016,2.69596519088733,3.27148391991265,2.87196062686554,3439,-2128,6.98939860287844,4.38941002397684,-0.721043497000551,9.95838849754271,5.16953052538582,-6.33403352829163,2.01785578742157,1.83790288302461
"632","2018-06-12",0.0601701338732497,1.13956207436612,0.588094952127349,1.38770973159836,-4144,-1933,-2.665356697932,-1.66657476099576,0.98069205930269,-4.90720059029783,2.95587684328602,4.84447088958113,-9.33565747828684,4.056971157795
"633","2018-06-05",1.29952348658851,1.88065929492574,0.648505584682724,1.37432506636248,4626,2130,-0.211818589246704,-1.45923416329747,0.279541898361124,0.681001958773564,3.3377266973817,7.22566425769973,-0.933552483943245,-0.35814927619402
"634","2018-05-29",-1.98683276068543,-0.079432711556926,-1.98609756981085,-0.971024857752134,687,5252,-7.180225425404,-5.03722437875265,-0.496816045907167,-4.95085691833772,-0.293083925310178,2.94617478757626,3.1201936060901,-0.168787760933498
"635","2018-05-22",-1.85124502541161,1.82343151351727,-1.93695846195681,-0.472428547861448,1283,12773,-13.0122744836306,-6.56831362948562,3.08690349398653,-5.29743582339108,2.05947911635622,-1.63726935627384,-5.27695053668378,2.61030086454088
"636","2018-05-15",0.390133652569347,-3.48554731895021,0.21962559120503,-2.60078438935345,1166,-4122,12.1161165303997,8.89923468519118,0.881278287217846,-16.5284264059176,-6.68012747986033,17.3829961937384,-1.51483378143915,-4.10784288265589
"637","2018-05-08",0.456799063695534,-0.527402615358419,0.387451182645648,1.35469315942309,382,-10525,3.16203627112497,-2.47792915181737,1.98036982889285,-11.8215983550037,-5.50536208917052,30.3578463331572,18.3757737262228,-9.14497957534195
"638","2018-05-01",-3.13392495594744,-2.75454036823408,-3.78751942508853,-5.05547754678943,5791,13749,-4.16493257407708,-0.0532713078046143,-9.78877746911486,-3.70822645784141,2.82055530996814,-19.882977127515,-6.36077699747002,3.4955657920765
"639","2018-04-24",-2.13963350262407,1.80917061803036,-1.69227885383307,1.07925493157754,-2673,3560,-13.8192947763862,-10.109331060295,2.12320170845999,-2.53698839852525,3.73268092066805,-10.7984240391344,-11.4906767969801,8.43056145355323
"640","2018-04-17",3.46423236271605,3.11763577947719,3.57990778341986,1.42643727234439,-1872,8816,4.56526163454072,10.2000335360463,1.95285566878365,2.81027131312133,1.42241748419298,5.35875051292276,18.3013229427283,-0.938936424885028
"641","2018-04-10",3.31911524343962,-1.21029383575877,2.98962935630023,-0.673790508110095,1516,-2805,16.3922318338907,13.0513142935907,0.913801275649995,-4.19679997374054,-6.06273443195455,14.8257628578733,16.222474049259,-7.62943061442112
"642","2018-04-03",-2.40145298088468,-2.97842243487381,-2.62864968959935,-4.01811187971095,2394,6045,-0.891360355732118,0.849888918814656,-1.55862284932908,-7.02703274446783,-3.88794193074311,-5.47594321238396,-3.39597937071794,-1.96831206002788
"643","2018-03-27",-0.785772593431489,1.07354219975164,-0.177991622056872,0.770454412558763,-4333,1519,-5.76881437775842,-2.5340037173228,-0.666761091581769,0.304860748050118,3.75933600462695,2.36957115694238,-5.93548470045917,0.00812071817115623
"644","2018-03-20",-0.125618534526772,1.69136906835927,0.345959569295928,3.34607043099844,-3499,-9258,-5.3450882678165,-7.65755229551317,0.900970225016984,5.10807685749164,3.06495844111012,-10.1677826983607,-2.63011439504837,9.96785875471691
"645","2018-03-13",-1.82864054499863,-1.44928170415355,-1.50751944333329,-2.28671042049999,-1752,4821,-2.96610829065376,0.657097779842708,1.62733761995071,-6.84317042443912,-5.94686470664598,-9.19977463979169,10.0928554307833,2.48751234844971
"646","2018-03-06",-0.825432185956387,-1.06806848639174,-0.496835075238877,-1.47470540444683,-2121,2318,-0.0959265550280364,2.13216410846435,2.7883561314102,-9.55049938549308,-4.04929077986544,10.5465023046557,-0.599117225506163,-4.45924944926066
"647","2018-02-27",1.01614056565786,2.19491875417521,0.685394004501028,1.13978516567155,2068,5495,-2.59610545405931,-0.524449454277054,7.09588586729115,-4.52543095186826,-2.64061036799603,12.0990381141578,5.81040062990805,-3.02720620436325
"648","2018-02-20",1.85550588059051,1.36058539858261,2.15630855374531,2.75521630086288,-2955,-7771,3.39326245729943,0.530376492439011,-5.77259468170812,3.53143729535432,5.34426720035217,7.69836895632636,8.28549974517792,-0.510211476145805
"649","2018-02-13",0.301980176627659,0.403270471650963,-0.255902870204494,-2.14364321726368,4113,13981,-0.010201652676578,4.75033014277297,-3.81826896145778,-1.93533629913709,4.20614922855052,-10.1994250283099,-2.47808062753272,2.59629951098272
"650","2018-02-06",-2.28704307262273,-1.3857708989395,-2.1366326926346,-5.48392262458943,-321,21532,-5.1229756556344,5.96139727723699,-11.2918337095108,6.47378094239066,6.05914826687162,-38.2888576967018,-6.09053165516382,5.57163510485914
"651","2018-01-30",1.06028027008787,4.56998258740313,0.0633274190395383,3.56388086208881,7046,6444,-11.1022818342548,-8.42849199826521,0.0534154656152808,28.3733737590291,6.46127680816821,-10.6544154718994,7.79359461571953,-0.595487488421753
"652","2018-01-23",2.77993273096904,2.8025145984202,1.17338658849899,1.42509797642276,11342,8328,2.69520513166768,0.521942962404687,1.88803240315352,-14.7170085702195,-0.0333525270777457,43.014190361189,17.0253202963121,-9.74177139267969
"653","2018-01-16",0.346370949211305,-0.808941070049407,0.934420566187555,-1.29869902771205,-4495,2324,4.56811029026944,6.51692411845008,3.41572131099888,-35.2257285440066,-5.50495643633013,21.8706206069973,7.25829816968258,-4.25902005742334
"654","2018-01-09",3.5711066627707,3.16515441262322,3.93485015805499,5.7582506552972,-3637,-13219,5.00207022580081,-0.590265075948082,21.1287799890698,-16.0736067124922,-7.53630846489948,20.480178919987,-3.94301065031097,-0.0451842962137405
"655","2018-01-02",0.379384296910956,1.88500390687558,0.354274523940745,1.39769914079366,103,3304,-5.06470258521237,-2.36964672553626,1.94448411478039,-4.08332970842409,-4.12161630427086,11.3614775965532,19.4214055161083,-6.83907284150056
"656","2019-12-31",-14.3927756156824,-19.9265635027531,-11.0866845482946,-12.8084590461668,-19640,-40041,3.96958582102638,-6.64559961020466,15.6062087222317,23.4264802654188,-70.5856029609523,35.279829652357,-13.6337983508781,-157.822042383669
"657","2019-12-24",-1.00660303667102,-2.52029695790394,-0.880095252652602,0.63403291751527,-439,-15520,3.32731846310157,-4.77087510391421,-3.19122029379635,11.1417793355091,-3.78590946954702,-0.196544580067481,1.31966561108445,-11.4707112131867
"658","2019-12-17",-0.108044766677473,-0.684380483561675,-0.802417275864897,-1.87177506449263,4892,6135,1.47740399856549,1.96713150172076,1.88696848001317,-2.53269240246468,-3.93735237844197,-3.35427918076139,-3.85924296151376,10.6306999934029
"659","2019-12-10",3.72643934659358,4.32629201804051,3.0283662113991,4.38802945722667,3494,-1199,2.07556477402076,-0.511716435396004,8.14841364249208,5.93603071429101,-4.26072477699719,-0.0671912421228882,3.8138349811117,29.2641373668507
"660","2019-12-03",-0.165333217881347,-2.27783789363585,-0.492931302966326,-2.68089006526484,2400,2523,5.48978718239592,5.12129065391811,2.17921266045646,1.38209767311057,-2.71456666454579,-5.28959860230813,-17.6035964423804,4.97513705047901
"661","2019-11-26",-4.05827080960286,-5.22659738080513,-3.68531775313166,-6.70969283486418,-1195,8032,-1.11086061110122,3.40954614187616,-7.49596748256476,5.41720107049208,-4.48762220440173,-15.7168449995698,2.23504369423235,14.9049573884477
"662","2019-11-19",-5.93549657368104,-7.71912618774468,-5.48360718765508,-8.36714180272811,-889,3616,-1.65917175586472,0.663507766600802,-11.0315322258717,13.2324255563265,-2.09014548135045,-18.3086683509108,-4.25933138401806,-4.13546498194517
"663","2019-11-12",-1.18558393689643,-1.71643262331447,-1.57252730093145,-3.5062919810434,2911,7726,0.0384464394398876,2.25625211762974,-1.73737397583249,7.27019925519379,7.80883930168272,-18.6331164759922,-17.1701987966493,20.0789493952636
"664","2019-11-05",2.35534506564825,4.82800971033406,1.69635871554306,3.39990167453692,3509,6312,-3.53703705570965,-1.66487883122137,4.45391728162789,-7.58975162599214,10.9041624958577,11.7908080379314,-5.84113638528976,-1.79026282651371
"665","2019-10-29",1.42283142730228,-0.263287995766426,1.47988734349642,4.40313525042111,-806,-20787,5.49385781619662,-4.71113661449429,1.23694299164239,-27.2714340155298,-8.39617529039618,27.59659954777,9.73981286338237,-30.9398827749247
"666","2019-10-22",3.11292650689836,1.4251915963774,3.69941517369661,6.26247277519045,-4983,-23096,6.9641072010235,-2.22828513491109,2.00668457624023,2.60633837677027,-9.98221548365841,6.94018569134922,17.4080583481974,7.77155148869024
"667","2019-10-15",1.11802216812436,-1.74091989736596,0.569152672555795,-2.80519343680243,3395,5679,7.18611816477566,8.27225214228218,-3.12698756906258,11.8174124844744,-1.85247161821458,-6.19494160476464,2.99541457306916,-7.21692678416606
"668","2019-10-08",-4.39562023858979,-5.46723904323851,-4.14897185773988,-6.9185418640199,-240,8084,-2.25483757281459,1.5844129594548,-7.10974040557328,-1.61512273654392,1.10694737769457,-9.18841459104822,-9.28479827932911,-5.05076338084489
"669","2019-10-01",-1.56473551786256,-4.7136410559677,-1.40421525963372,-6.280572002232,-541,7583,4.35079777681739,7.61955104926386,-9.54639137113968,11.8427012991171,6.00200176795731,-16.856850796985,-5.8200870110257,5.1032222124995
"670","2019-09-24",0.434761932589822,0.00603199976065838,1.31426700782455,3.08944803375049,-5934,-12942,1.19998299813311,-1.82710668667827,-3.99484724302184,3.81907775350872,16.6237891565716,-10.512368403324,-19.1340337266411,37.2428306209724
"671","2019-09-17",4.72727660814574,6.18016117572946,3.74205410339723,3.12928990458179,4906,11818,2.09639443023626,4.84393293217931,8.18511437254994,7.39828835880534,9.70868285487523,-0.67007393026266,-11.1507470411077,5.81476430377972
"672","2019-09-10",0.509533424509634,0.196378393516738,0.21829144743748,2.19627907494448,1832,-8933,1.08573512610359,-3.40827516731572,1.58654986611211,-13.6025313902225,-4.4882649931699,13.7444612333406,7.00923768203676,-4.82249695042505
"673","2019-09-03",5.00779417242914,3.48135249541546,4.39602316698018,4.19621268528516,2752,-4240,7.74493396159919,4.77171118765405,2.78402036982524,-11.4675556817614,-3.40686682199838,26.7567682302085,21.8552651535781,-52.3317048630528
"674","2019-08-27",-2.37779271495473,-3.35857603563134,-2.05159113102926,2.60163991871654,-1599,-26859,-0.679083664197044,-11.4059075157034,-5.30859952054996,-3.29090384398238,-8.09616112781839,7.66746410963801,11.5244430129964,-16.536267273179
"675","2019-08-20",1.19038475498563,1.01483035421399,0.65516926676672,1.81819445940352,3431,-4497,1.48968801039615,-1.90016464327147,4.39460011596076,3.63960383822945,1.88223731738653,-0.779527273356351,-11.2937112249615,14.3067468031564
"676","2019-08-13",1.78999979219867,6.01467224575511,3.59706459318954,4.76928831649577,-13660,2657,-5.83281509272116,0.922235529344917,6.38756107602116,-5.47310509005889,3.35126189358981,9.70463610919339,9.61572796791827,-8.5563596502201
"677","2019-08-06",5.22416758518087,2.48783340877345,3.87697386160664,-2.12974645526529,8141,22304,10.263508466306,16.5944450434175,0.653228226088487,-9.86049818032999,2.81553031570461,-2.85531421679099,7.83556479892269,13.7319043980764
"678","2019-07-30",-0.134633670942463,-1.72831809325782,0.00641456551679909,-1.65858232969622,-1032,273,2.62776491448484,3.1419240077442,-3.10986082562099,-9.74161589256841,-3.20343516963479,-0.63450011270394,4.78828075736963,2.61193121939112
"679","2019-07-23",-6.8366729562463,-8.89685125527713,-6.92307734174911,-6.04452703256833,2881,-10051,-3.43674884681118,-8.55878666203669,-6.24330038901277,3.35633598271432,-0.929173033336639,-12.0874241311327,-31.9958446398033,12.7669099650705
"680","2019-07-16",0.102380427001059,0.447641722328207,-0.289695236059728,-5.23954117445751,2760,25660,-0.454584566520921,8.42455421154931,-3.67058294821199,3.03151482942834,1.93265501626936,-11.6558003864476,11.625265550655,10.8492960567789
"681","2019-07-09",1.50578762718219,0.611428997403429,1.47800973755388,0.164120129342749,-234,1861,2.93829288445711,3.60198173638508,-0.928655065865058,-3.32674178186121,9.19819105364841,6.15212044013713,-12.6155428163624,-19.3237793879064
"682","2019-07-02",0.314033114735146,3.44763915680613,0.671628900894561,4.39725955696115,-2683,-5015,-4.8570467115491,-5.54971466992615,0.979540796696199,3.34921874307081,0.61623348881259,5.56820745936104,17.7961162643321,0.32483380844841
"683","2019-06-25",2.13497688239936,0.924486960736282,1.91436997360537,2.76225853551644,954,-8877,4.18368382217071,0.408540143368974,-2.14913937663379,2.33850127696744,1.97358374854968,0.61236480116289,7.73479957242653,12.6255997088762
"684","2019-06-18",0.703234421094834,-1.48102045827514,1.72277312840912,0.218650942023224,-7855,-7559,4.23765114425798,4.37011901358062,-8.59774155690172,11.0216609999059,2.89116209074098,-4.25863914176858,8.37001350577005,5.91392886322168
"685","2019-06-11",0.0114735702238633,0.137938155588735,-0.527350913819369,-2.86101354579511,4043,14046,-0.187725140569839,3.37212887747143,0.997416617473235,0.664172120532491,4.92290985873574,-7.88630029569237,-11.3302901871453,10.4083600080584
"686","2019-06-04",1.35134750222239,0.674363621309837,1.22297850760695,-2.78820454823165,506,15696,2.41019309562631,7.39698289899717,1.14560652281064,10.1418911461529,1.13733401459726,-15.635934736164,-1.5729814140613,18.136095783637
"687","2019-05-28",-4.28859717300032,-4.3890671236591,-4.43141530493811,-6.59587246227833,2460,9840,-4.13301266628565,-1.34709032982805,-4.03823374456849,4.88531966627033,1.45378682410389,-18.7929593656158,-19.5377777992068,6.44435842920785
"688","2019-05-21",1.57022715003006,0.550319016303469,1.19534144054541,-1.83585365011698,2260,9997,3.12739941370257,5.25624490700682,-1.49347962705537,10.9528638533758,3.7048509115257,-12.8138294787901,-1.72671807049962,3.25639983923107
"689","2019-05-14",-0.591371312369304,-1.20870628076037,-0.673328675215323,-1.21624516502852,770,-87,0.331957878173661,0.024358025621396,3.80758868833642,-4.00248057968611,-0.218764996425058,-8.1357175689341,-22.3308499768192,10.5694639754624
"690","2019-05-07",-0.031394665447948,1.44790391658098,0.0279689984671094,2.98591472846006,-424,-6290,-2.26811148738619,-3.88156269433004,-5.09715458537805,-0.096737513372247,5.21721294680919,4.98661957604636,13.0839406428063,3.15694598380123
"691","2019-04-30",-0.816286608464978,-0.325590729747027,-0.84484180857487,-0.776119174450685,441,1877,-1.57689032453057,-0.938925038376226,3.44370395953177,3.58487107200745,-3.79223596696221,-3.7337670437644,-2.30774545218502,-0.903513731089411
"692","2019-04-23",-0.40559876293198,-0.197615442379728,0.134285694992542,3.18649017388566,-3785,-14375,-0.730873365954388,-4.2049442372079,-5.58316099839544,11.3509833108633,6.60339571098376,-10.7235819445034,-4.00208258044081,11.0156744181991
"693","2019-04-16",-1.5826677404652,-2.11918642122839,-0.592655049122826,-0.517909643459014,-6588,-6632,-0.747094809245752,-0.703025550018843,-3.91217429950856,4.74579334954441,2.07414843068161,-22.0526116556339,-11.5809841571018,12.5495697426416
"694","2019-04-09",-3.72523872627326,-2.90103549149023,-4.23734091831367,-6.01978716925213,4961,13259,-5.01360911112538,-1.65975602210278,-2.58135511806987,-0.676901782670747,1.98349388297441,-32.3295488720991,-27.4926614665894,4.72708391092578
"695","2019-04-02",-0.0603512276779128,0.126806386152545,0.182399119465337,0.561514527402274,-1656,-1767,-0.356734021131011,-0.356490370756113,-9.25453595506482,1.80985866756753,7.98465513053106,-7.51912949677589,-0.843766178583039,3.22004689525528
"696","2019-03-26",-1.07549095708563,2.74256353219826,-0.585724994984815,2.90107225664151,-2979,-780,-7.45267829556937,-5.78549798350902,1.20326265757029,-0.42006731747577,7.49881624023985,-3.31344171299524,-22.6668354445691,7.80371511532572
"697","2019-03-19",4.58695168705621,5.98915353210128,4.31097369376428,5.57186559475689,179,1543,2.07345426986709,2.31482282717117,6.28161478640816,3.41321473636622,5.63433675046472,-0.439595755577216,7.18328693660801,9.20483858901342
