"","Coffee2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"350","2014-05-20",1.11586755554178,1.58208015080845,0.84964834713066,1.50872672451818,340,1037,0.370550262947233,0.742711634687332,-0.530761197740404,1.37883498404321,2.77538627821698,2.63950718385448,4.43559557173767,0.211257057594416
"351","2014-05-27",0.18307971258551,-0.0507222026667975,0.422132284944787,8.4116797519517,-341,-1766,0.557979109654383,-0.941814899497473,0.00302366014075517,0.704573706241085,0.385941807298451,26.8446935735328,-3.97759348872562,1.79269814385155
"352","2014-06-03",-1.31218411954102,-1.39606504235399,-1.16823341176691,3.81720474031422,-161,-2006,-1.17823643029027,-2.08665257267935,-2.74031736614155,0.858374369139092,0.360742180013141,11.7650909078931,-8.54340503137809,-3.18919928471839
"353","2014-06-10",3.1176508537488,0.924179169457418,2.202827746056,-0.932766554628017,1207,982,6.51991357716728,2.78677601346917,2.35557916453857,-3.8991644317095,0.589071660851737,3.81121952500916,-5.41999528871422,-2.03836581836132
"354","2014-06-17",-3.06324388831527,1.14099706710729,-3.07771512365704,-2.31016670060438,79,1470,-9.75907886446201,-3.21865699221675,2.57388630178514,-0.754095903847585,0.288964958075155,7.08227911761607,-0.547946576462621,-37.2624961957785
"355","2014-06-24",-2.98571951454623,0.282057921054779,-2.64697677311503,-7.68046287881727,-399,1829,-8.73519453118217,-1.74554737578383,0.233420602666357,-7.49248989208287,-0.109066423702942,-9.41140711592841,4.40290189585362,-2.19789067187754
"356","2014-07-01",2.38412968478325,-0.981850839819209,2.61289496920512,4.84741221619469,-370,-1824,8.29856869305132,2.21931746867625,-0.65139094540605,1.73591497812726,-1.19898544377346,9.1622523331834,-1.20029922391272,3.41330063694585
"357","2014-07-08",-1.31974091902691,-0.663132403538036,-1.51563448785907,-1.32579982236578,301,-285,-2.4310545205271,-1.54955060180857,0.963734659278082,0.409836639228267,-2.41313555981506,-4.89327260058712,4.30626261052414,3.7325957612687
"358","2014-07-15",2.59674171134225,-2.82930890047339,1.72863637238603,12.8141986829165,1143,-5165,11.2313081825519,-0.390515079700293,1.2890957658616,-4.18612593340058,-6.34904943694412,33.3402230997205,-0.314156944026678,2.80511379975055
"359","2014-07-22",-0.353252591627395,1.54868876254568,-0.242016827426106,-3.49297021708104,-149,2081,-3.24326854654373,0.408742426847297,0.426032031594303,0.23327765535992,1.98702957965651,-7.66000051376334,5.37877225029089,-0.0838574472620479
"360","2014-07-29",0.692165553097013,3.5314963608629,0.943014938145303,-10.7829640570104,-358,5299,-3.89383084264807,3.09173483432659,0.112724919805629,1.97609118373183,4.60796248388977,-34.4494291732607,15.7127980128539,19.4205361821854
"361","2014-08-05",0.349370073509192,1.59380156348341,1.26047438091135,-9.74793780518706,-1284,3269,-1.77211372098594,3.02595073036134,-1.85433459939546,-0.577748394594124,5.83048161609909,-24.0382397228728,-11.7126299610808,-9.37224943846973
"362","2014-08-12",-4.36986286780456,-0.45606716076616,-3.72398644842686,3.8604554102097,-746,-1123,-11.5409739188403,-4.91596473157134,-0.590303062963038,-3.62122560888274,0.889541353511092,18.0038615722383,-11.8880325014167,-2.22487121232655
"363","2014-08-19",1.10132110284269,1.83560297308336,0.642451593891202,-5.40323999038819,587,2620,-0.336486819027648,1.60097332167162,0.754965395442753,-10.1638426993452,0.22528350801494,-1.95740985142994,22.4473579924519,2.30071497781275
"364","2014-08-26",-3.24579979291109,1.41747880812417,-2.55064248181984,1.55906989899961,-822,981,-13.1721806423894,-3.19488050660741,-1.66492766342472,0.0916905508363541,2.67258339636669,-1.77101138965305,7.98567960553846,13.9860826631218
"365","2014-09-02",2.36465726735258,2.54006301870238,2.2471854805465,4.0111760276007,65,1560,1.9617371416583,1.96110937448886,1.58557074418688,10.866585008664,2.94124286470794,-6.22588393056063,4.28012927832526,4.95118800016279
"366","2014-09-09",3.34013421946615,1.93324147820739,2.99391083743892,16.1002945494477,354,-1549,6.50783389543719,0.672692188330437,2.32501028042424,11.087401100899,2.77370515962936,23.3128688493906,-6.47570619509388,16.3428177236348
"367","2014-09-16",-0.471854512921155,-5.60027854611338,-1.18106248285397,2.99547965425049,1004,-5808,9.96566655323026,-1.99976664281145,2.4124910611647,-1.46393793900739,-11.9089036559128,14.8075161723954,-0.901113390384367,-11.8049453667817
"368","2014-09-23",-0.921529506012853,-3.59662888836265,-1.86204523487969,7.37663417114351,1310,-4919,3.93054176405521,-3.82636038615942,-0.044878268452031,6.94905386822935,-5.07059453289322,5.09603422176923,-13.3399897303375,14.6671599187645
"369","2014-09-30",1.34659115691598,0.619304944024002,1.8411365732101,-7.86031105120486,-701,2422,2.60454415536842,3.89819542830327,-4.5251655961037,2.31517720493972,4.12952233622175,-29.6677218799481,4.0541450262559,7.88671628525197
"370","2014-10-07",5.05156100113791,1.7931419930914,5.31537097804531,-6.42730441142021,-486,3000,10.3964977777133,7.50548866454643,-5.35406201584401,2.17125419306239,5.70576690480085,-29.0383643800052,9.89765450479041,2.59754864032615
"371","2014-10-14",1.93831873105825,3.9147194488697,1.99896320733899,-2.16055626594311,-138,3972,-1.24853203184792,2.70481489478804,-1.86927173214038,10.2684610943799,8.09081176684749,-53.3150084930307,-0.397250331423926,10.038311395552
"372","2014-10-21",0.739886040360638,-1.11337182484554,0.904029561446329,-6.11760970265607,-266,246,3.732923490203,2.02070820003541,4.1713907252678,0.195136657537631,-3.23548922514831,16.7371999146848,-10.8051757126139,-49.6798386543766
"373","2014-10-28",-2.28336835130669,-4.18066403521689,-2.09195941962363,3.49374056794876,-218,-4410,0.636269378783005,-2.97281601839412,3.11356726353402,-0.112532364927098,-7.58995272027985,26.2695239606005,-18.3516198117022,-14.6384655810259
"374","2014-11-04",-3.8906347252329,-3.56377568780797,-4.26970359950847,0.920688097181177,653,-3226,-4.38367643921147,-5.14111865097533,-2.66365331670446,-6.36081628825611,-4.53980487543415,18.4731611325962,-0.431256444129069,1.23581401375459
"375","2014-11-11",-1.69407581060881,-2.68104128748554,-1.79398785328537,4.38862455302562,179,-3148,-0.217505659329476,-2.90371104126166,-2.99698290972685,7.12355086164234,-3.51249961076636,3.97760556948903,6.78259701636161,-9.29358217438621
"376","2014-11-18",-3.85735501788709,2.99732162012472,-3.3791975010482,-9.08427672494554,-556,4369,-14.9335667990329,-2.35233746240446,2.05255162546809,-8.79328112400319,2.55182239758867,-0.696404737899314,12.1536665724832,-37.4851564707769
"377","2014-11-25",0.182502617097846,0.684031310832367,0.201793873928047,-12.7250644215474,-31,2952,-0.710392433167506,2.28992215922439,-8.78743902871282,-7.79571446960645,-0.0509351031375616,-29.9173245922132,45.3021866298259,6.13312961991435
"378","2014-12-02",1.13465893708771,-1.45079523662837,0.460142862191582,11.9475968543144,882,-3439,5.60886950904571,-1.37961730398501,1.85882015428707,-1.5686943738034,-1.72487407904267,41.3808422299232,-11.5795729423681,6.61731154535294
"379","2014-12-09",0.837782694555855,-2.48505299074733,0.164986627640751,6.88340563153762,897,-3450,6.15387304679302,-1.03113915185347,11.0837844004656,-4.79374684162917,-4.36223450303572,24.2655218731704,-60.7575192382788,4.30466895423658
"380","2014-12-16",-0.774704949145821,-2.53575799206498,-1.02016302234222,1.39533869881046,337,-2331,1.86505630291691,-1.47396359711642,-0.808511302945725,1.96721570794978,-4.14568382370746,-1.39485353568141,-0.739167885572378,10.3278349453502
"381","2014-12-23",2.59714442248615,-2.25761669735931,2.20404363336559,16.8312972811705,521,-5697,9.3151725571472,-0.843796442623201,0.270230741623045,15.2035055619123,-3.51605546220348,16.6618164865506,-10.7160696161975,25.5793719084952
"382","2014-12-30",0.924644923153828,-0.813038964567703,1.13969832333307,12.1058909326802,-299,-3891,3.14972287053603,-1.53154803683488,1.00981479163185,-0.165883366764419,-2.89053114034914,24.9102640444336,3.63676441708751,15.6223549898987
"383","2015-01-06",2.57268237997756,3.70500305414456,2.81861245941872,5.47821535521678,-362,1287,1.13280207619582,2.11359219325811,-1.01861515538584,0.315731574937317,6.31575450066393,6.08857405513543,16.75737001594,21.8353505431834
"384","2015-01-13",-2.88988372747419,-11.4415293719743,-3.03552601045745,-15.0959023841503,225,-4380,7.14656512008638,-0.0187228352269031,-31.8747132523098,2.12093720264601,-0.0319335784288555,-25.1576201534409,13.3531392624523,-47.3955087957663
"385","2015-01-20",-0.795601405489421,-5.26365097784325,-0.228266758053586,8.46883465092159,-775,-5943,3.77224953002209,-2.3574443837596,-6.15732640173796,-1.87692905292618,-4.16638100649038,20.1689797284965,-9.43106794712421,6.68240603253674
"386","2015-01-27",0.197666140468655,-2.05229127359647,0.396054459238648,14.9972351450979,-277,-5949,2.34843331310604,-3.75033488027281,2.33688193109369,-0.433327445833775,-4.3207955990507,25.4672673871383,-5.44379510670225,28.8451303258942
"387","2015-02-03",-0.624344029587398,-2.38008018719711,-1.44111492858841,1.92186167017709,1129,-2192,0.990030407762177,-2.51265642029264,0.43919342791785,-9.59736450125366,-4.12778676282386,13.2732375298596,-3.09335553187609,-18.3013837887716
"388","2015-02-10",2.74964336584773,8.61688799440987,3.68123832539258,11.0205993970098,-1327,1901,-2.86867050503954,1.16916322038652,10.8165426295585,10.4464929619539,8.29734875406896,9.56286413052592,-0.750834804843414,22.2312180890823
"389","2015-02-17",-3.64784967733591,-4.22010900025338,-4.10808235280395,2.18063590520554,693,-3731,-3.07081169458456,-6.46903112524839,-10.3086526072806,-5.70248689836443,-0.236279227473624,8.21242842876355,-4.37961948697776,-7.72050409598855
"390","2015-02-24",3.82668813376839,-1.99399887723164,3.22374891994492,14.4274973891473,803,-7267,9.34089420742783,-1.53459922814161,1.47973765265856,0.636181763124632,-6.26290205809177,21.6440754188255,14.0593014750729,9.66977652206129
"391","2015-03-03",6.95730513589812,0.804778735454015,7.56532297501042,22.4468974524013,-943,-10585,12.1608889817068,-0.0989124913404638,-1.33450639826798,9.056706417722,-4.33001973223206,25.3814561632424,38.5459176331548,39.3429951900014
"392","2015-03-10",2.43613315861619,2.66891822563942,2.29147087072707,7.59867890521022,192,-2564,2.24973763301239,-0.898847184866902,0.714775700014769,1.24104463661165,4.73707407182342,11.3622695367001,-0.908125899107759,-3.71901216415935
"393","2015-03-17",1.8807553822942,-0.0862655130367429,1.94788300178086,3.40065717469002,-127,-2123,3.43158213164223,1.02585380211853,-2.4758485488638,1.68715093383138,1.01449359208825,3.6581260047619,2.13691852900588,5.71689917648754
"394","2015-03-24",0.0102156785214191,-0.529454843624855,-0.044989244527649,-0.179971350450181,87,-250,0.42628557800235,0.0416064246319792,2.75951335705216,-2.17126911020333,-5.17578863115826,2.55631701550882,10.5229187271007,-18.0201884369781
"395","2015-03-31",1.9160218127082,-0.471678129328801,2.02027073175195,-0.168916215511672,-190,-216,3.71019942004018,3.39837038975563,2.22474973646012,-1.08847676018726,-4.08113363233014,0.249785291717686,6.17642864336787,-1.47508097581479
"396","2015-04-07",-0.557734336937799,-1.21444238364301,-0.16722048088802,-9.94052283098821,-619,5004,-0.0772230206472102,5.43068526517061,-1.23211480139727,0.0905318809476086,-0.716060879052627,-13.566547391417,-3.05772115210416,-6.54713570261123
"397","2015-04-14",-2.42505668559989,-0.948159258406811,-2.34226625881533,7.29351050267493,-83,-4845,-3.51344548755179,-7.8552252650363,0.563404607273377,-3.31191634282604,-1.60816246609219,9.41442130226946,-2.72939537328973,18.6744797622264
"398","2015-04-21",-3.95341172744512,3.560815428715,-3.75671545972764,-4.66042725485796,-218,5129,-9.9550955709919,-3.20317854548122,-0.57966476991087,0.26467398293768,8.21639350548118,-5.03457095595827,-3.37675760712202,-14.6501598663308
"399","2015-04-28",-0.596562455479521,1.68168313449524,-1.09510893456317,1.64083119315919,761,218,-2.58526377894519,-2.79609557107001,1.38879906783362,-4.67902994159957,1.58944477003367,4.02507899407087,2.95197820734323,-2.33544227540854
"400","2015-05-05",-0.203482251998643,-0.353058047178401,-0.218190179660382,1.06947400714965,25,-871,-0.0702897885101805,-1.0454033570932,3.60669013338057,-3.81947630417123,-4.96449014859515,2.17646044800173,6.86538443339373,3.86999924287466
"401","2015-05-12",-0.191014262219902,-1.84279507780367,0.0609537607582311,1.1793407586449,-373,-1967,1.2551934492846,-0.671902474538477,0.589949464039208,0.893164009699277,-5.47362673270442,1.08588376589207,4.55359711329084,2.78581671496578
"402","2015-05-19",-2.68188850120872,0.948855310508634,-2.5060467623808,-12.7049979382081,-207,7744,-5.92131978814034,3.70944671881137,1.84742527300958,0.24297276416565,-1.23035992499485,-17.5014518481204,5.80897662132465,-5.26611367450531
"403","2015-05-26",5.37889762357864,0.79900441688725,5.3870253097708,24.1219354103878,-126,-13730,9.42940693726761,-6.90265626098032,5.23136824309809,3.13040387987318,-5.17288443737964,31.7622277353417,7.31975491709402,9.67488811109565
"404","2015-06-02",-1.36951576837081,0.834066658997656,-1.97641124494812,-2.13548517816911,947,1990,-3.27479721538921,-1.85482457501749,-1.40311414793128,3.92051163007263,5.96928487687158,-2.81009547969777,-8.90486033632634,-11.547516479588
"405","2015-06-09",-5.19474282673738,-2.05610138423857,-5.53683304214285,-19.7465076681855,551,10263,-8.04910004676778,4.09455476847764,-2.68744316377063,1.75477002917237,1.32951957611844,-27.2986098629985,-12.1683848627237,-10.4899579950196
"406","2015-06-16",-2.93996853918692,1.32272083762626,-2.20251979170722,6.57540941522115,-1005,-2725,-7.10641649112898,-7.8779036639725,5.94298785440923,-1.12507929457948,-4.23178641456499,6.43557209282939,7.0970509615341,29.7427062152719
"407","2015-06-23",5.73225034864819,1.94056445850901,6.26331127553801,8.65726228984247,-886,-3808,9.45530725575132,4.56540872096944,1.36887984483547,-1.56204363181267,3.03999315216625,14.5343387357757,-0.0851426190216387,-15.010234739586
"408","2015-06-30",-5.50896476943628,-2.57224570056085,-5.93618493291768,-8.84455940298192,737,3477,-8.36784883444111,-3.8823740816575,-0.225690622004748,-12.3150057221325,-5.17505609078306,-8.96440165647832,-0.930637299152792,1.38235882013493
"409","2015-07-07",2.78924449075504,-3.49497541046553,4.21149480475016,17.4803220251672,-2113,-13276,8.71394363706965,-6.07423041978592,2.61430374666212,17.1700298165037,-9.05930080387787,17.927073851649,-4.92308845932072,14.1588841840617
"410","2015-07-14",0.0732126296323798,1.48858079454524,-0.916837710228435,-2.4828697286754,1436,2668,-1.19912405941474,0.428721086151285,-0.932201490875073,1.63621082963132,5.83194732558674,-4.3523835206619,-4.95242334872419,3.9860685249069
"411","2015-07-21",0.968525486386262,1.19874373082141,0.866807725461882,0.968003656675265,124,172,0.758310171814713,0.781035338802738,0.19805367580279,-1.11268858090394,1.82614343586831,1.49974455017006,2.40269395848784,1.46146038258408
"412","2015-07-28",5.24582264125666,0.913208579282809,5.63880567745141,6.51450879415041,-734,-3878,9.05265844767094,4.88981626647984,1.79856099041675,-8.42349329797809,-1.87605442896857,9.554516714641,7.42982096616878,13.0930844147317
"413","2015-08-04",-1.00159349625475,0.724322587285542,-1.66536039741825,-6.7372943020759,1042,5159,-2.48108805381282,2.51057216894122,-3.79001353894868,-14.4312571312639,6.25375022618684,-5.46547931936612,-3.5678986885987,-3.07962111366091
"414","2015-08-11",-3.52895825200292,3.86019010815488,-3.90971281715196,-17.3552525249217,629,13387,-10.4427757457714,5.52116867847108,-3.36903766780168,0.430309363707515,11.7418214805433,-23.3943536569342,-3.28455346812753,-4.42308120407588
"415","2015-08-18",-8.3311211996536,-2.83385197420305,-8.13915058282593,-32.1373662490734,-142,13412,-14.1782629054372,4.38536832350973,-0.856667869407346,-38.7839226777922,-3.30966069721637,-32.3892695785231,-7.35678408266995,-19.6033016875093
"416","2015-08-25",-0.184428981271267,-6.86074759446562,0.285711299613922,27.0906582952916,-630,-17341,6.83382474619023,-14.0349328306192,5.51194137371418,-30.8205829144866,-18.9247986418522,39.6686653617454,-2.89182836597828,12.9867156078147
"417","2015-09-01",3.12866227676061,0.136796847646536,3.08507006776235,10.677342766075,-10,-5927,5.98109814339658,-2.21827660935787,-1.29319598963136,12.2991110589091,0.836796030857556,10.9084967192514,2.79263430948777,7.25815505391907
"418","2015-09-08",3.89642475429159,-0.866493095299781,4.15058063090381,6.63829438597254,-457,-4646,8.11304764385685,2.25628473865065,-1.86172787317336,-1.83797989370902,1.60883356689521,6.88143581650955,-6.52251894582641,12.7644865019317
"419","2015-09-15",4.00836918548677,2.25123503497304,4.17838258770722,6.36393959267529,-367,-2686,5.47188375575374,2.44363501954155,0.424568993273411,-2.06157739992374,4.62180897769624,7.37494436352648,-0.398036879505526,5.81207709486815
"420","2015-09-22",1.76500938618371,-0.242977036733194,2.25198672493931,2.49430980198273,-806,-1871,3.38119199209324,2.05541019979965,-1.60510234622429,3.4349032880332,0.264952172831912,1.79545192505604,2.71474280765904,6.95052023707508
"421","2015-09-29",1.20851771997827,0.0195199592203821,0.707872937075216,-5.47176924041235,735,3707,2.13842189355553,5.46486881555346,-3.30445820679124,-5.89211500622948,5.33740580739508,-5.32306268486007,-10.6381723792545,-6.22638394368611
"422","2015-10-06",-1.58977673355309,0.129036148020489,-1.88146941130114,-10.3315646129525,496,6533,-2.94045211261764,3.85594395350246,0.856631166085897,23.5766439817251,-1.59732042441245,-14.6742027289083,5.2149166332315,-10.9423458147793
"423","2015-10-13",-6.03825819934656,-1.21743913632031,-6.51718151510803,-21.2739168102859,842,10544,-10.059116199098,1.8028609635298,-1.82170619246094,0,-0.486088265871665,-26.8093615767826,-2.20972946397016,-10.2269323088153
"424","2015-10-20",-2.76656695028681,-1.0835003525056,-1.82311208274584,-3.27557117692319,-1272,833,-4.25722705858291,-1.10176815760301,2.342426107605,-0.741417679009793,-7.35098738003597,-1.8521727568503,12.1608198088882,-15.7528577866369
"425","2015-10-27",5.91795156953268,1.29425497727969,6.3633924860298,16.9893641757215,-853,-7732,9.90335896941446,0.698317269410964,5.12585474322478,2.18049052805345,-8.18597275886432,18.0664959260552,19.579129024026,28.5320796266101
"426","2015-11-03",2.16957938062876,-1.10570727481853,2.1259071127032,6.55224233272147,-19,-4445,4.7951381879562,-0.525661452349979,-0.749877081705641,-2.85673993528324,-1.78168594332959,7.15707782528732,-0.274879277176687,12.4816905618173
"427","2015-11-10",4.86391818182792,4.03998339649192,4.27802660221026,7.15283516652718,743,-1656,5.50052864668711,2.45147466736988,9.61882044326963,-7.43689835744537,-2.10565701886765,10.2983495720158,3.69281965844621,1.00716462284591
"428","2015-11-17",-7.05473400289804,-2.7738547542592,-6.38725809896101,8.1420552900429,-780,-7203,-10.4671322800659,-17.1144400808117,-4.62384112145688,-18.149960140725,-1.72553300907623,9.8736940857588,0.117831906799282,16.5501029248
"429","2015-11-24",-6.8833838602286,-2.46321265853027,-7.1028244169586,-15.6314099360946,571,8279,-10.698888898888,-0.481537917930375,-1.98785618406383,3.62176550937097,-0.320829018357216,-17.1824748940919,-9.62429012091732,-19.4259782415859
"430","2015-12-01",-0.0345011106173132,1.64937296823311,-0.517620680241748,-1.01467842202538,674,1663,-1.57370714815066,-0.161440428435888,4.47766594189432,0.316455960296302,-1.07040315163243,-0.583272388436917,0,-4.78067965650535
"431","2015-12-08",-3.47363481462892,-2.58366814813211,-3.39161956187546,-20.5636255837009,-17,9080,-4.30751245404011,7.27688749493076,-2.90362646716584,18.8678931446994,-3.08376974755848,-27.9282555574296,-0.173029133685176,-14.3484163745031
"432","2015-12-15",1.83776091155288,0.553845169393519,1.81590412792687,4.73949649856138,-21,-1931,3.03620622747971,0.200489260789638,-1.64540614952173,4.24021407801636,3.1854633457149,8.03559128807123,0.442789210950068,-15.3876864760242
"433","2015-12-22",3.74771527724338,-2.24516404199537,3.98086045477921,12.5794238103612,-437,-8047,8.97150152963988,-1.22754618900256,1.80913519787627,31.5536539191433,-8.42148077051466,8.4439742043692,1.09314131081568,12.5546358134017
"434","2015-12-29",-1.33005318378689,0.664475346573745,-0.860960978999081,-1.95451834267164,-618,1503,-3.00417217603659,-0.157699476095807,1.52740482876155,-0.672922604541881,0.470948493425638,-3.64854393399359,-1.6442259622826,6.92182236005827
"435","2016-12-27",9.13733092222682,29.9935395092341,8.83512022809114,-36.1987550568093,101,38809,-12.9589684651402,29.6253021138341,23.9391980509444,-14.4478932253296,33.2382251369689,-65.1210516065383,40.3549017791093,40.9348200566761
"436","2016-12-20",-1.20868207022014,3.33502419888863,-0.296300363628355,-10.2572173813037,-1351,6624,-7.50917214302849,2.78436312399979,-1.1766985535834,-0.295945762020189,10.5770267763539,-13.9408639171865,-2.39510478548688,-11.8870355389628
"437","2016-12-13",-0.245253394098199,-0.219967207010896,-0.297180912398609,-7.75395412371811,92,2381,-0.282284364588747,1.76269885252953,1.32152491660147,0.849963799581666,2.13998601695256,-13.9841486473882,-11.7375409332903,-4.21647618552008
"438","2016-12-06",2.4864374024034,5.75417517595369,2.54669346716039,-12.7457714105017,-220,9040,-2.50202461559503,6.21309863448083,5.50528548915175,0.93600776966003,10.5256251661292,-20.4788472446007,-9.83825840379193,-14.0888453357732
"439","2016-11-29",1.87869340524998,12.7815368004345,2.22864820923778,-24.0354043870576,-660,18730,-18.3665977820647,7.13849455579361,4.05274666213931,-2.49983539792176,22.2108342073401,-34.5623848844589,6.20519885675659,-36.3436871564671
"440","2016-11-22",2.05367813116233,7.03719155788871,1.93195985231451,-2.52377880836452,78,8282,-9.71290462725705,2.62472167138039,-0.145728078439866,-0.334888484253071,13.5963638019938,-1.08220000186847,2.01110710305237,-9.12434804217703
"441","2016-11-15",4.87290052500704,3.21913796083102,4.54005243382358,-0.348505266652488,283,3797,8.99946032632659,5.2603185657226,0.162167914548306,-14.2557267727049,5.66938868243039,14.0593216238152,1.55524130074856,-6.54913558928438
"442","2016-11-08",11.1493901057882,7.23768736241404,10.1988315907294,12.9450087473566,1165,5850,20.0421182058891,9.79919661605404,0.636721175442823,21.0966925369711,10.3266813814965,4.52345753304346,13.275948984594,17.5306221900051
"443","2016-11-01",-6.79789175090093,-5.36248486507631,-6.73888573117587,-6.21747757353059,180,-5121,-9.93016539523115,-6.81619490397427,-7.11452937921084,-2.44632810906857,-5.17264146636709,-8.80321824764323,-0.991015634972925,-7.73131031026715
"444","2016-10-25",-2.70445573203144,-4.94678303332421,-2.53627377439862,1.93946517963628,-180,-6228,2.12748464195371,-3.21932795212962,-4.42342622183904,-1.75808368108861,-7.87504417294418,9.43844200011998,6.88403945979719,-7.88729800866577
"445","2016-10-18",-7.59041765130952,-8.08944104719824,-6.8601222882771,10.8118362024461,-859,-11529,-6.56028523838561,-9.93365616256803,0.438998327124551,-3.6359000792352,-12.4575387835044,3.61954879133286,-13.6279959731828,47.3621113790458
"446","2016-10-11",-2.90928665552546,-4.80110912267815,-2.23686290324618,8.90110619163611,-910,-7356,0.857974477109913,-4.53325998528271,-1.00627142962075,-11.7344482270603,-7.53751738724127,22.8253071390276,-4.99193627559187,7.46070571748945
"447","2016-10-04",0.767965789411029,2.72613443199479,0.574307993087508,5.43936597464381,261,1173,-3.1353484510614,-0.530509331562357,0.674587504702195,-2.94118542690249,5.96773180103174,7.42893254122308,-4.86159633154077,9.59242418438837
"448","2016-09-27",1.4540946790536,2.0683131312099,1.19106369295388,-8.15346813272892,338,4510,0.181323712418013,3.2567110945477,-1.99219249471003,4.90837362768524,6.83036440835547,-18.8361177106582,-7.75708769349652,-2.09672093944704
"449","2016-09-20",-2.43295314956988,1.90508884096641,-2.99699904858741,-19.2827049103064,1015,6891,-12.1657588909169,0.0916583461989973,1.20692720913045,-74.5881068299356,2.95860640331238,-2.59476688308968,-1.37410359175849,-8.02412395829677
"450","2016-09-13",-3.03008836064986,-2.60607538056945,-3.24436550473255,-8.77143144630992,458,-832,-4.0585014043808,-2.32396345510537,2.90259558061088,4.32157516687486,-6.46078129806433,1.89300961722516,-1.92684188658756,-37.6411588588326
"451","2016-09-06",-1.40939034694796,-3.03575455792195,-0.714082353587031,-10.4905072307634,-983,-1031,2.45618267816443,0.776349104953233,-4.05616384284802,2.36933750831589,-3.03361085734526,-5.53873775135578,0.736580186227087,-35.7919921746531
"452","2016-08-30",-5.91889554981044,-7.73558910182679,-6.01297640779332,16.6561153730731,421,-10958,-1.83994861398027,-9.74693284668895,0.141263666760771,1.43661867411868,-13.4476636818256,22.6979011519612,-8.7959893686131,11.3369131018752
"453","2016-08-23",0.983723114246615,0.397339523235374,1.39690345973769,15.0519840682252,-636,-3251,2.25033655002207,-1.38585988410878,-9.59789344669026,-7.14781742481119,6.11249990003486,20.7936775368685,8.7573569555385,12.7732254163119
"454","2016-08-16",3.53081689935149,-6.72432596956263,4.24071769018823,8.69888837416202,-1245,-8474,22.4766769597856,3.22768291498949,1.16588804970377,55.5069056535462,-14.934704759262,1.90894204672958,3.45582139238179,-15.6452176815538
"455","2016-08-09",7.80176697660728,0.95062053069821,7.96184814681169,4.16092141845841,-784,-362,17.8610504505237,8.82899333027272,-7.31120726371994,40.5891411002823,7.63643725756076,-7.8289906977643,-1.09782946372441,-15.7146839171473
"456","2016-08-02",1.51716022690529,0.95951953491813,1.09881085648915,-4.5717887127056,575,2174,2.26481484163035,2.3199361452658,-2.38512158221802,4.26572832416525,4.10258384979141,-8.68222598688337,-3.05593970180986,-10.5191411066233
"457","2016-07-26",0.28442461406577,1.12594439450451,-0.462511430072254,-4.70153425819309,1202,2309,-0.847614458097823,0.397166569171503,-0.146978970128409,-0.122599116295952,1.45891455836313,-7.32904002964627,3.39501886251803,-6.7134605896042
"458","2016-07-19",0.44315606736447,3.2385870490991,1.04814055089868,5.13360746189981,-1017,1568,-3.48435427793614,0.220376050579141,0.964192606025449,0.265441707668934,3.03476023566649,2.14646427079686,10.5134820232843,32.9472856133748
"459","2016-07-12",-2.15938080641109,-0.774034182503236,-1.50539884882086,-0.074240365420053,-918,-701,-4.20719413079453,-1.80514593486851,3.30788848901005,7.04599839841915,-2.32950265419927,-4.95518061423237,-5.45328790202504,-0.757282637162682
"460","2016-07-05",-1.73632792097038,-2.75951063196107,-2.88416851570226,-2.84457566075265,1946,-1736,-0.217106094577346,-2.89253500528162,2.10100041482875,-0.676934462747703,-7.3789932154769,-5.44818711761419,2.38485070466954,0.444619537219459
"461","2016-06-28",-1.50493375809724,-3.58727812312534,-1.77878973875973,4.94777988113952,506,-4579,1.47158553930797,-3.26037249488138,-3.64476505714304,-4.45039455591907,-2.64661530674584,10.2325151360402,-7.24777831134542,10.5647530832462
"462","2016-06-21",-1.24223530770706,-1.6616076431081,-1.18907774437496,-2.82015494004426,-20,-634,-0.660661137482244,-0.81855845864407,0.28584763909727,-12.8770361294293,-4.29278101464003,3.01164674975194,3.11355927986927,-0.991041617665367
"463","2016-06-14",-0.00473233571280929,-6.53301347408526,0.151614197125305,10.9572619669999,-239,-8675,8.35611410556734,-2.44821484781816,-0.0527581671015298,7.29289904133346,-13.1820264171019,12.3408650280954,-1.40157105852268,13.4479484660462
"464","2016-06-07",2.87613196046088,-6.59684344654146,2.98372138569114,29.6557176889937,-322,-15943,13.0830665788221,-5.2031984605442,2.80682593109365,0.221858418611909,-19.339964196711,47.2362103630356,4.60628497617019,9.88092521706054
"465","2016-05-31",-2.6640728826683,-7.15574545648003,-1.41385484313385,9.43842428205901,-1787,-9365,1.53583558451373,-5.68089979636053,-2.00604251545045,-6.8344827276702,-15.2931157566179,14.7281620617704,-1.58056922080014,8.26827732609736
"466","2016-05-24",-1.46587243958951,3.82210342972087,-2.51201945246375,-17.6473863914124,1702,10220,-6.44959017500053,3.27133447024135,1.40662197520811,4.99194697665839,13.8872957400492,-24.5643492851476,-16.094599417672,-19.9480379119869
